Description,sales,revenue,Country,sales_mix,comulative_sales,revenue_mix,comulative_revenue,sales_category,revenue_category,product_mix
Wooden Sleigh Decorations,206,276.9,United Kingdom,0.00013584340289043108,0.9121422900296228,0.00011781466283936739,0.9305215915941467,B,B,B_B
Travel Card Wallet Transport,659,276.78000000000003,United Kingdom,0.00043456700245045674,0.6092227119618691,0.00011776360556403074,0.9306393551997107,A,B,A_B
Airline Lounge Metal Sign,136,276.67,United Kingdom,8.968302326746906e-05,0.9571400875200805,0.00011771680306163879,0.9307570720027724,C,B,C_B
Felt Toadstool Large,221,276.25,United Kingdom,0.00014573491280963724,0.9006107677658118,0.00011753810259796044,0.9308746101053703,B,B,B_B
Pink Polkadot Kids Bag,132,275.4,United Kingdom,8.704528728901409e-05,0.9599756536969198,0.000117176446897659,0.930991786552268,C,B,C_B
Wrap Blue Russian Folkart,1025,275.25,United Kingdom,0.0006759198444790867,0.45311160524698424,0.00011711262530348817,0.9311088991775714,A,B,A_B
Blue Polkadot Washing Up Gloves,131,275.1,United Kingdom,8.638585329440036e-05,0.9606680593912639,0.00011704880370931735,0.9312259479812808,C,B,C_B
Romantic Images Scrap Book,152,275.1,United Kingdom,0.00010023396718128896,0.9490765286339433,0.00011704880370931735,0.9313429967849901,B,B,B_B
Set/12 Funky Felt Flower Peg In,131,275.1,United Kingdom,8.638585329440036e-05,0.9604952876846752,0.00011704880370931735,0.9314600455886994,C,B,C_B
Vintage Embossed Heart,220,275.0,United Kingdom,0.00014507547881502348,0.9011930479830559,0.00011700625597987011,0.9315770518446793,B,B,B_B
Party Charms,336,274.92,United Kingdom,0.0002215698221902177,0.808011067940166,0.00011697221779631235,0.9316940240624756,B,B,B_B
Blue Padded Soft Mobile,65,274.75,United Kingdom,4.2863209649893304e-05,0.9916317826083516,0.00011689988665625205,0.9318109239491318,C,B,C_B
Home Sweet Home Bottle,132,274.56,United Kingdom,8.704528728901409e-05,0.9597145178350529,0.00011681904597030232,0.9319277429951021,C,B,C_B
Treasure Tin Buffalo Bill,132,274.56,United Kingdom,8.704528728901409e-05,0.9596274725477639,0.00011681904597030232,0.9320445620410723,C,B,C_B
Sewing Susan Needle,318,274.2,United Kingdom,0.00020970001028717031,0.8224276139304114,0.0001166658741442923,0.9321612279152166,B,B,B_B
Red Organic Candle In Glass,250,274.1,United Kingdom,0.00016485849865343578,0.8768038816922662,0.0001166233264148451,0.9322778512416314,B,B,B_B
Large Heart Flowers Hook,221,273.97,United Kingdom,0.00014573491280963724,0.9004650328530022,0.00011656801436656371,0.932394419255998,B,B,B_B
Pantry Hook Rolling Pin Hanger,73,273.75,United Kingdom,4.813868160680325e-05,0.9889663504021231,0.0001164744093617798,0.9325108936653598,C,B,C_B
Pink New Baroquecandlestick Candle,265,273.55,United Kingdom,0.00017475000857264194,0.8659383877630157,0.00011638931390288535,0.9326272829792627,B,B,B_B
Lavender Scented Set/9 T-Lights,349,273.25,United Kingdom,0.00023014246412019634,0.797181183446624,0.00011626167071454367,0.9327435446499772,A,B,A_B
Birthday Banquet Gift Wrap,650,273.0,United Kingdom,0.00042863209649893306,0.6152618084845417,0.0001161553013909256,0.9328596999513682,A,B,A_B
Blue Scandinavian Paisley Wrap,650,273.0,United Kingdom,0.00042863209649893306,0.6148331763880428,0.0001161553013909256,0.9329758552527592,A,B,A_B
Magic Tree -Paper Flowers,321,272.85,United Kingdom,0.00021167831227101154,0.820536357233859,0.00011609147979675477,0.9330919467325559,B,B,B_B
Cherub Heart Decoration Silver,345,272.67,United Kingdom,0.00022750472814174138,0.7999257477322064,0.00011601489388374977,0.9332079616264397,A,B,A_B
Heart Beaded Trellis Decoration,131,272.48,United Kingdom,8.638585329440036e-05,0.9602361301247921,0.00011593405319780004,0.9333238956796375,C,B,C_B
Calendar Family Favourites,96,272.02000000000004,United Kingdom,6.330566348291934e-05,0.9801470801581585,0.00011573833364234281,0.9334396340132798,C,B,C_B
Small Parlour Picture Frame,99,271.71000000000004,United Kingdom,6.528396546676057e-05,0.9787945810352057,0.00011560643568105641,0.9335552404489609,C,B,C_B
Vintage Notebook Paris Days,99,271.65,United Kingdom,6.528396546676057e-05,0.9786640131042721,0.00011558090704338806,0.9336708213560042,C,B,C_B
Enamel Pink Tea Container,249,271.62,United Kingdom,0.00016419906465882204,0.8789424261367985,0.0001155681427245539,0.9337863894987287,B,B,B_B
Mirrored Dove Wall Decoration,128,270.83000000000004,United Kingdom,8.440755131055911e-05,0.9625421708039565,0.00011523201566192083,0.9339016215143906,C,B,C_B
Ivory Knitted Mug Cosy,166,270.46000000000004,United Kingdom,0.00010946604310588136,0.9390623639917387,0.00011507458906296609,0.9340166961034536,B,B,B_B
Fairy Cakes Notebook A6,416,270.40000000000003,United Kingdom,0.00027432454175931715,0.7495515848836624,0.00011504906042529776,0.9341317451638789,A,B,A_B
Blue Dragonfly Helicopter,34,270.3,United Kingdom,2.2420755816867266e-05,0.9994401405385721,0.00011500651269585053,0.9342467516765747,C,B,C_B
Star Decoration Painted Zinc,792,270.08,United Kingdom,0.0005222717237340845,0.5499554222619643,0.00011491290769106661,0.9343616645842657,A,B,A_B
Gingham Oven Glove Red Heart,72,270.0,United Kingdom,4.7479247612189505e-05,0.9890619683313421,0.00011487886950750885,0.9344765434537733,C,B,C_B
Classical Rose Small Vase,118,269.7,United Kingdom,7.781321136442169e-05,0.9682172597616016,0.00011475122631916716,0.9345912946800925,C,B,C_B
Blue Glass Gems In Bag,401,269.15,United Kingdom,0.000264433031840111,0.7573395003600507,0.00011451721380720741,0.9347058118938997,A,B,A_B
Silver Glitter Flower Votive Holder,880,268.64,United Kingdom,0.0005803019152600939,0.5093797891393858,0.00011430022038702657,0.9348201121142867,A,B,A_B
Cupid Scented Candles,168,268.2,United Kingdom,0.00011078491109510885,0.9382908262180405,0.00011411301037745878,0.9349342251246642,B,B,B_B
Red Spotty Washbag,130,268.08,United Kingdom,8.572641929978661e-05,0.9610973509217575,0.0001140619531021221,0.9350482870777663,C,B,C_B
Round Cactus Candle,133,267.55,United Kingdom,8.770472128362784e-05,0.959540427260475,0.00011383645013605182,0.9351621235279024,C,B,C_B
Jam Jar With Green Lid,317,267.11,United Kingdom,0.00020904057629255658,0.8241025762767304,0.00011364924012648403,0.9352757727680289,B,B,B_B
Holly Top Christmas Stocking,314,266.9,United Kingdom,0.00020706227430871535,0.8257656688111461,0.00011355988989464485,0.9353893326579236,B,B,B_B
Vintage Leaf Cake Cases,509,266.45,United Kingdom,0.00033565190325839523,0.6939922925354707,0.00011336842511213233,0.9355027010830357,A,B,A_B
Pink Rose Washbag,71,266.25,United Kingdom,4.6819813617575765e-05,0.9893936636306326,0.00011328332965323789,0.9356159844126889,C,B,C_B
Silver Candlepot Jardin,71,266.25,United Kingdom,4.6819813617575765e-05,0.9897682221395729,0.00011328332965323789,0.9357292677423421,C,B,C_B
Money Box Pocket Money,221,265.93,United Kingdom,0.00014573491280963724,0.9007565026786215,0.00011314717691900677,0.9358424149192611,B,B,B_B
Fairy Soap Soap Holder,157,265.33,United Kingdom,0.00010353113715435768,0.9449207755998871,0.00011289189054232341,0.9359553068098034,B,B,B_B
Felt Farm Animal Chicken,214,265.22,United Kingdom,0.00014111887484734103,0.9061974925681798,0.00011284508803993147,0.9360681518978433,B,B,B_B
Fridge Magnets La Vie En Rose,312,265.2,United Kingdom,0.00020574340631948786,0.8267963641447275,0.00011283657849404202,0.9361809884763374,B,B,B_B
Vintage Bead Pink Shade,212,265.0,United Kingdom,0.00013980000685811353,0.9074576709318866,0.00011275148303514757,0.9362937399593725,B,B,B_B
Kneeling Mat Housework,193,264.99,United Kingdom,0.0001272707609604524,0.9217522216331285,0.00011274722826220285,0.9364064871876346,B,B,B_B
Pocket Bag Blue Paisley Red Spot,167,264.85,United Kingdom,0.0001101254771004951,0.9388427724715322,0.00011268766144097674,0.9365191748490757,B,B,B_B
Silver Fabric Mirror,426,264.09,United Kingdom,0.0002809188817054546,0.7426242307702445,0.0001123642986971778,0.9366315391477729,A,B,A_B
Playing Cards I Love London,228,264.0,United Kingdom,0.00015035095077193343,0.8946910287961638,0.00011232600574067532,0.9367438651535135,B,B,B_B
Beaded Crystal Heart Blue Small,212,263.93,United Kingdom,0.00013980000685811353,0.9067586708975961,0.00011229622233006226,0.9368561613758436,B,B,B_B
Easter Decoration Egg Bunny,274,263.2,United Kingdom,0.00018068491452416562,0.8581399213427143,0.0001119856239050975,0.9369681469997487,B,B,B_B
Glass Jar Kings Choice,90,263.1,United Kingdom,5.934905951523688e-05,0.9824353161194682,0.0001119430761756503,0.9370800900759244,C,B,C_B
Pearlised Ivory Heart Large,162,262.5,United Kingdom,0.00010682830712742638,0.9422982066033079,0.00011168778979896693,0.9371917778657234,B,B,B_B
Wrap Friendship On Green,625,262.5,United Kingdom,0.0004121462466335895,0.6291053063334681,0.00011168778979896693,0.9373034656555224,A,B,A_B
Yellow Dragonfly Helicopter,33,262.35,United Kingdom,2.1761321822253522e-05,0.9994836631822167,0.00011162396820479611,0.9374150896237271,C,B,C_B
Jam Jar With Pink Lid,324,262.14,United Kingdom,0.00021365661425485277,0.817775966532406,0.00011153461797295691,0.9375266242417001,B,B,B_B
Blue Calculator Ruler,222,262.13,United Kingdom,0.00014639434680425097,0.9000265092465839,0.00011153036320001219,0.9376381546049001,B,B,B_B
Set/6 Eau De Nil Bird T-Lights,189,261.9,United Kingdom,0.00012463302498199745,0.9248990406554254,0.00011143250342228357,0.9377495871083223,B,B,B_B
Blue Gingham Rose Cushion Cover,44,261.8,United Kingdom,2.9015095763004696e-05,0.9980447782059699,0.00011138995569283635,0.9378609770640152,C,B,C_B
Polka Dot Pistachio Pail,134,261.72,United Kingdom,8.836415527824158e-05,0.9591896083753405,0.00011135591750927859,0.9379723329815245,C,B,C_B
Ass Col Small Sand Gecko P,657,261.54,United Kingdom,0.0004332481344612292,0.611390930936159,0.00011127933159627357,0.9380836123131208,A,B,A_B
French Lavender Scent Heart,227,260.7,United Kingdom,0.0001496915167773197,0.8955911561988118,0.00011092193066891687,0.9381945342437896,B,B,B_B
Pear Botanical Dinner Candles,138,260.0,United Kingdom,9.100189125669656e-05,0.9562346846454757,0.0001106240965627863,0.9383051583403524,C,B,C_B
Tea Towels Ping Microwave,103,259.38000000000005,United Kingdom,6.792170144521554e-05,0.977064885667334,0.00011036030064021351,0.9384155186409927,C,B,C_B
Forked Cactus Candle,116,259.34000000000003,United Kingdom,7.649434337519421e-05,0.9696060277542585,0.00011034328154843461,0.9385258619225412,C,B,C_B
Girls Celebration Candles,209,258.97,United Kingdom,0.0001378217048742723,0.9102286125772536,0.00011018585494947988,0.9386360477774907,B,B,B_B
Toast Its - Fairy Flower,209,258.73,United Kingdom,0.0001378217048742723,0.9091260389382592,0.00011008374039880654,0.9387461315178894,B,B,B_B
Cocktail Parasol Straws,664,258.72,United Kingdom,0.00043786417242352543,0.6070432826096707,0.00011007948562586182,0.9388562110035154,A,B,A_B
Glass Chalice Green Small,170,258.54,United Kingdom,0.00011210377908433633,0.9366237770796575,0.00011000289971285681,0.9389662139032282,B,B,B_B
Banquet Birthday Card,624,258.48,United Kingdom,0.0004114868126389757,0.6295167931461071,0.00010997737107518847,0.9390761912743034,A,B,A_B
Card Psychedelic Apples,636,258.48,United Kingdom,0.00041940002057434063,0.6211947361340816,0.00010997737107518847,0.9391861686453786,A,B,A_B
Rose Scent Candles In Glass,326,258.38,United Kingdom,0.00021497548224408026,0.8158504192681336,0.00010993482334574124,0.9392961034687244,B,B,B_B
Felt Egg Cosy Blue Rabbit,303,258.33,United Kingdom,0.00019980850036796418,0.8330853861513586,0.00010991354948101761,0.9394060170182054,B,B,B_B
Reindeer Heart Decoration Silver,306,257.98,United Kingdom,0.0002017868023518054,0.8314803238084688,0.00010976463242795235,0.9395157816506333,B,B,B_B
Vintage Coffee Grinder Box,52,257.4,United Kingdom,3.4290567719914643e-05,0.9957723686605308,0.00010951785559715842,0.9396252995062305,C,B,C_B
Romantic Images Gift Wrap,340,257.25,United Kingdom,0.00022420755816867266,0.8044448488972948,0.00010945403400298759,0.9397347535402335,B,B,B_B
Childs Garden Fork Pink,304,256.84,United Kingdom,0.0002004679343625779,0.8326857691506228,0.00010927958831225396,0.9398440331285458,B,B,B_B
Small Yellow Babushka Notebook,345,256.73,United Kingdom,0.00022750472814174138,0.799470738275923,0.00010923278580986203,0.9399532659143557,A,B,A_B
Botanical Rose Gift Wrap,615,256.3,United Kingdom,0.00040555190668745204,0.6340147924233674,0.00010904983057323895,0.9400623157449289,A,B,A_B
Lets Go Shopping Cotton Tote Bag,118,256.21,United Kingdom,7.781321136442169e-05,0.9686063258184239,0.00010901153761673644,0.9401713272825457,C,B,C_B
Spaceboy Childrens Egg Cup,202,256.13,United Kingdom,0.00013320566691197612,0.9158997449309317,0.00010897749943317866,0.9402803047819789,B,B,B_B
Skulls Cotton Tote Bag,145,256.05,United Kingdom,9.561792921899276e-05,0.9529790590140678,0.00010894346124962089,0.9403892482432284,C,B,C_B
Potting Shed Seed Envelopes,196,255.89,United Kingdom,0.00012924906294429367,0.919313634721047,0.00010887538488250532,0.9404981236281109,B,B,B_B
3D Sheet Dog Stickers,300,255.78,United Kingdom,0.00019783019838412295,0.8352740475794816,0.00010882858238011338,0.9406069522104911,B,B,B_B
Easter Tin Bunny Bouquet,155,255.75,United Kingdom,0.00010221226916513018,0.9458453020603355,0.00010881581806127921,0.9407157680285524,B,B,B_B
Mini Playing Cards Fun Fair,608,255.36,United Kingdom,0.0004009358687251558,0.6404614191547113,0.00010864988191643503,0.9408244179104688,A,B,A_B
Black Sweetheart Bracelet,60,255.0,United Kingdom,3.956603967682459e-05,0.9933489487303259,0.00010849671009042502,0.9409329146205592,C,B,C_B
Tea Cosy Blue Stripe,99,254.86,United Kingdom,6.528396546676057e-05,0.9788598650006725,0.0001084371432691989,0.9410413517638284,C,B,C_B
Urban Black Ribbons,250,253.76,United Kingdom,0.00016485849865343578,0.87746331568688,0.00010796911824527942,0.9411493208820737,B,B,B_B
Pink Rose Peg Place Settings,203,253.75,United Kingdom,0.00013386510090658985,0.9146982561927453,0.0001079648634723347,0.941257285745546,B,B,B_B
Regency Tea Spoon,211,253.67000000000002,United Kingdom,0.0001391405728634998,0.9085721143827835,0.00010793082528877693,0.9413652165708348,B,B,B_B
Blue Rose Fabric Mirror,220,253.41,United Kingdom,0.00014507547881502348,0.901483198940686,0.00010782020119221413,0.9414730367720271,B,B,B_B
Office Mug Warmer Pink,90,253.4,United Kingdom,5.934905951523688e-05,0.9826727123575291,0.00010781594641926941,0.9415808527184464,C,B,C_B
Tree T-Light Holder Willie Winkie,168,253.16,United Kingdom,0.00011078491109510885,0.9385123960402306,0.00010771383186859606,0.941688566550315,B,B,B_B
English Rose Scented Hanging Flower,300,253.0,United Kingdom,0.00019783019838412295,0.8350762173810975,0.00010764575550148051,0.9417962123058164,B,B,B_B
Glass Chalice Green Large,118,252.9,United Kingdom,7.781321136442169e-05,0.968450699395695,0.00010760320777203328,0.9419038155135885,C,B,C_B
Pink Hearts Paper Garland,159,252.74999999999997,United Kingdom,0.00010485000514358516,0.9440898887666739,0.00010753938617786244,0.9420113548997664,B,B,B_B
Ivory Wicker Heart Small,401,252.63,United Kingdom,0.000264433031840111,0.758132799455571,0.00010748832890252578,0.9421188432286689,A,B,A_B
Asstd Fruit+Flowers Fridge Magnets,634,252.46,United Kingdom,0.00041808115258511316,0.6228710173483899,0.00010741599776246549,0.9422262592264313,A,B,A_B
Ridged Glass T-Light Holder,403,252.35000000000002,United Kingdom,0.0002657518998293385,0.7554838530992076,0.00010736919526007355,0.9423336284216914,A,B,A_B
White Heart Confetti In Tube,296,252.24,United Kingdom,0.00019519246240566797,0.8388066354886272,0.0001073223927576816,0.9424409508144491,B,B,B_B
Decoration Wobbly Chicken Metal,239,252.09,United Kingdom,0.0001576047247126846,0.8868345321843356,0.00010725857116351076,0.9425482093856127,B,B,B_B
Wrap Pink Flock,600,252.0,United Kingdom,0.0003956603967682459,0.6452291269357683,0.00010722027820700825,0.9426554296638197,A,B,A_B
Wrap Flower Shop,600,252.0,United Kingdom,0.0003956603967682459,0.6444378061422319,0.00010722027820700825,0.9427626499420266,A,B,A_B
Wrap Blue Reindeer,600,252.0,United Kingdom,0.0003956603967682459,0.6448334665390001,0.00010722027820700825,0.9428698702202336,A,B,A_B
Wrap Blizzard,600,252.0,United Kingdom,0.0003956603967682459,0.6436464853486955,0.00010722027820700825,0.9429770904984406,A,B,A_B
Candy Spot Hand Bag,115,251.65,United Kingdom,7.583490938058046e-05,0.9706716730895543,0.00010707136115394297,0.9430841618595945,C,B,C_B
Origami Jasmine Incense/Candle,280,251.59999999999997,United Kingdom,0.00018464151849184807,0.8539439428349869,0.00010705008728921934,0.9431912119468837,B,B,B_B
Abstract Circles Sketchbook,79,251.45,United Kingdom,5.2095285574485705e-05,0.9864077465030215,0.0001069862656950485,0.9432981982125788,C,B,C_B
Blue Spotty Purse,366,251.38000000000002,United Kingdom,0.00024135284202863,0.7832849308781287,0.00010695648228443546,0.9434051546948632,A,B,A_B
Hanging Easter Eggs Floral Tub,67,251.25,United Kingdom,4.418207763912079e-05,0.9908523316267186,0.00010690117023615406,0.9435120558650993,C,B,C_B
Travel Card Wallet Union Jack,598,251.16,United Kingdom,0.0003943415287790184,0.646018469427321,0.00010686287727965156,0.943618918742379,A,B,A_B
Pantry Pastry Brush,197,251.09,United Kingdom,0.0001299084969389074,0.9185361620413972,0.0001068330938690385,0.9437257518362481,B,B,B_B
Purple Flock Dinner Candles,146,250.9,United Kingdom,9.62773632136065e-05,0.9523070957735564,0.00010675225318308878,0.9438325040894312,C,B,C_B
Party Invites Balloon Girl,458,250.82,United Kingdom,0.0003020207695330944,0.7218725023937449,0.00010671821499953099,0.9439392223044307,A,B,A_B
Party Invites Football,458,250.82,United Kingdom,0.0003020207695330944,0.7224765439328111,0.00010671821499953099,0.9440459405194302,A,B,A_B
Mummy Mouse Red Gingham Ribbon,46,250.70000000000002,United Kingdom,3.0333963752232183e-05,0.9973286328878193,0.00010666715772419433,0.9441526076771545,C,B,C_B
Ribbons Shimmering Pinks,246,250.66,United Kingdom,0.00016222076267498082,0.8820411064774881,0.00010665013863241543,0.9442592578157869,B,B,B_B
Embossed Heart Trinket Box,127,250.24,United Kingdom,8.374811731594538e-05,0.9629609113905362,0.00010647143816873708,0.9443657292539557,C,B,C_B
Cases Woodland,42,249.9,United Kingdom,2.7696227773777213e-05,0.9984134018089591,0.00010632677588861652,0.9444720560298443,C,B,C_B
Feltcraft Hairbands Pink And White,287,249.40999999999997,United Kingdom,0.00018925755645414429,0.8459199499885264,0.0001061182920143251,0.9445781743218586,B,B,B_B
White Christmas Heart Decoration,614,249.23999999999998,United Kingdom,0.0004048924726928383,0.6348245773687531,0.00010604596087426482,0.9446842202827329,A,B,A_B
Woodland Party Bag + Sticker,151,249.14999999999998,United Kingdom,9.957453318667521e-05,0.9493752522335033,0.00010600766791776232,0.9447902279506507,B,B,B_B
Glitter Christmas Tree,403,248.70999999999998,United Kingdom,0.0002657518998293385,0.755749604999037,0.00010582045790819453,0.9448960484085589,A,B,A_B
Ribbons Perfectly Pretty,86,248.54,United Kingdom,5.671132353678191e-05,0.9839506954390905,0.00010574812676813424,0.945001796535327,C,B,C_B
Hawaiian Grass Skirt,169,248.21,United Kingdom,0.00011144434508972258,0.937180998805106,0.0001056077192609584,0.945107404254588,B,B,B_B
Cosy Slipper Shoes Large Green,84,247.80000000000004,United Kingdom,5.5392455547554426e-05,0.984791473782223,0.0001054332735702248,0.9452128375281582,C,B,C_B
Lighthouse Printed Metal Sign,50,247.5,United Kingdom,3.2971699730687157e-05,0.9961099988657731,0.00010530563038188311,0.9453181431585401,C,B,C_B
Teatime Round Pencil Sharpener,1930,246.9,United Kingdom,0.0012727076096045243,0.2572656437526543,0.00010505034400519975,0.9454231935025453,A,B,A_B
Easter Decoration Hanging Bunny,543,246.69,United Kingdom,0.00035807265907526254,0.6714686650154441,0.00010496099377336058,0.9455281544963187,A,B,A_B
Mint Green Rose Towel,53,246.45000000000002,United Kingdom,3.4950001714528383e-05,0.9954268252473536,0.00010485887922268724,0.9456330133755414,C,B,C_B
Yellow Shark Helicopter,31,246.45000000000002,United Kingdom,2.044245383302604e-05,0.9997171028163103,0.00010485887922268724,0.9457378722547641,C,B,C_B
Enamel Blue Rim Oval Tray Set/2,29,246.21,United Kingdom,1.9123585843798552e-05,0.9997560094219925,0.0001047567646720139,0.9458426290194362,C,B,C_B
Red Flock Love Heart Photo Frame,398,245.95999999999998,United Kingdom,0.0002624547298562698,0.7599739391685325,0.00010465039534839582,0.9459472794147845,A,B,A_B
Hi Tec Alpine Hand Warmer,303,245.87,United Kingdom,0.00019980850036796418,0.8338846201528304,0.00010461210239189332,0.9460518915171764,B,B,B_B
Travel Card Wallet Retrospot,585,245.70000000000002,United Kingdom,0.0003857688868490397,0.6491369327878493,0.00010453977125183305,0.9461564312884282,A,B,A_B
Hand Towel Pale Blue W Flowers,90,245.5,United Kingdom,5.934905951523688e-05,0.982375967059953,0.00010445467579293859,0.9462608859642211,C,B,C_B
Jingle Bells Tree Decoration,127,244.98,United Kingdom,8.374811731594538e-05,0.9627934151559043,0.00010423342759981302,0.9463651193918209,C,B,C_B
Ivory Hanging Bird Planter,96,244.79999999999998,United Kingdom,6.330566348291934e-05,0.9805902198025388,0.00010415684168680802,0.9464692762335077,C,B,C_B
Dinosaurs Water Transfer Tattoos,288,244.79999999999998,United Kingdom,0.00018991699044875802,0.84440259236692,0.00010415684168680802,0.9465734330751946,B,B,B_B
House Shape Pencil Sharpener,1764,244.44,United Kingdom,0.0011632415664986429,0.2852876319197708,0.000104003669860798,0.9466774367450554,A,B,A_B
Glass Bonbon Jar Parfume Aux Fleure,208,243.85,United Kingdom,0.00013716227087965857,0.9111900673414006,0.00010375263825705937,0.9467811893833125,B,B,B_B
Large Skull Windmill,116,243.60000000000002,United Kingdom,7.649434337519421e-05,0.9699884994711345,0.00010364626893344132,0.9468848356522459,C,B,C_B
Christmas Tree Heart Decoration,580,243.6,United Kingdom,0.000382471716875971,0.6525917074856306,0.0001036462689334413,0.9469884819211793,A,B,A_B
Blue Coat Rack Paris Fashion,49,242.55,United Kingdom,3.2312265736073417e-05,0.9968294413538971,0.00010319951777424545,0.9470916814389536,C,B,C_B
Door Hanger Mum + Dads Room,206,242.54,United Kingdom,0.00013584340289043108,0.911870603223842,0.00010319526300130071,0.9471948767019549,B,B,B_B
Circus Parade Childrens Egg Cup,194,242.5,United Kingdom,0.00012793019495506617,0.9207294395074828,0.00010317824390952183,0.9472980549458644,B,B,B_B
Beach Hut Mirror,123,242.17,United Kingdom,8.111038133749041e-05,0.9653533379229944,0.00010303783640234598,0.9474010927822667,C,B,C_B
Blue Scottie Dog W Flower Pattern,96,242.1,United Kingdom,6.330566348291934e-05,0.9800837744946757,0.00010300805299173292,0.9475041008352584,C,B,C_B
Gingham Heart Wreath,82,241.90000000000003,United Kingdom,5.407358755832694e-05,0.9856665426930754,0.00010292295753283849,0.9476070237927913,C,B,C_B
Travel Card Wallet Suki,575,241.5,United Kingdom,0.0003791745469029023,0.654873349106994,0.00010275276661504958,0.9477097765594064,A,B,A_B
Green Square Compact Mirror,187,241.25,United Kingdom,0.00012331415699276996,0.926507400168288,0.00010264639729143152,0.9478124229566978,B,B,B_B
French Bottle Brasserie Des Artist,152,241.2,United Kingdom,0.00010023396718128896,0.9479739549949492,0.00010262512342670789,0.9479150480801245,B,B,B_B
Dolly Girl Mini Backpack,58,240.70000000000002,United Kingdom,3.8247171687597104e-05,0.9938540751701995,0.00010241238477947177,0.948017460464904,C,B,C_B
Small Fruit Straws,614,240.6,United Kingdom,0.0004048924726928383,0.6344196848960603,0.00010236983705002454,0.948119830301954,A,B,A_B
Stripy Shower Cap,535,240.59,United Kingdom,0.00035279718711835257,0.6775136964440681,0.00010236558227707982,0.9482221958842311,A,B,A_B
Gingham Babushka Doorstop,104,240.56,United Kingdom,6.858113543982929e-05,0.9761106846771279,0.00010235281795824566,0.9483245487021893,C,B,C_B
Folkart Zinc Star Christmas Dec,283,240.54999999999998,United Kingdom,0.0001866198204756893,0.8502359454832734,0.00010234856318530093,0.9484268972653745,B,B,B_B
Classical Rose Dish,109,239.95000000000002,United Kingdom,7.187830541289801e-05,0.9737855204121201,0.00010209327680861759,0.9485289905421832,C,B,C_B
More Butter Metal Sign,203,239.81,United Kingdom,0.00013386510090658985,0.9148321212936519,0.00010203370998739146,0.9486310242521706,B,B,B_B
Stripes Monkey Doll,126,239.7,United Kingdom,8.308868332133163e-05,0.963293925557816,0.00010198690748499951,0.9487330111596556,C,B,C_B
Hanging Spring Flower Egg Large,282,239.7,United Kingdom,0.00018596038648107557,0.851165747415679,0.00010198690748499951,0.9488349980671406,B,B,B_B
Felt Farm Animal White Bunny,619,239.47,United Kingdom,0.000408189642665907,0.6323859904566715,0.0001018890477072709,0.9489368871148478,A,B,A_B
Scented Candle In Digitalis Tin,114,239.4,United Kingdom,7.517547538596671e-05,0.9714247467114029,0.00010185926429665784,0.9490387463791444,C,B,C_B
Christmas Musical Zinc Star,440,238.89999999999998,United Kingdom,0.00029015095763004696,0.7346154049056606,0.0001016465256494217,0.9491403929047938,A,B,A_B
Hanging Butterfly Egg,281,238.85,United Kingdom,0.00018530095248646183,0.8522788719985871,0.0001016252517846981,0.9492420181565785,B,B,B_B
Elvis Wallhanging / Curtain,191,238.75,United Kingdom,0.00012595189297122495,0.923523461342661,0.00010158270405525087,0.9493436008606337,B,B,B_B
Camouflage Ear Muff Headphones,44,238.02,United Kingdom,2.9015095763004696e-05,0.998131823493259,0.00010127210563028614,0.949444872966264,C,B,C_B
Five Cats Hanging Decoration,82,237.98000000000002,United Kingdom,5.407358755832694e-05,0.9857746898681922,0.00010125508653850724,0.9495461280528025,C,B,C_B
Mirror Mosaic Candle Plate,268,237.88,United Kingdom,0.00017672831055648316,0.8631331555499294,0.00010121253880906001,0.9496473405916115,B,B,B_B
Magic Garden Mount Fuji,93,237.15,United Kingdom,6.132736149907811e-05,0.981894580243885,0.00010090194038409526,0.9497482425319956,C,B,C_B
Chrysanthemum Journal,117,237.15,United Kingdom,7.715377736980794e-05,0.9689927541392677,0.00010090194038409526,0.9498491444723798,C,B,C_B
Tropical Passport Cover,217,237.13,United Kingdom,0.00014309717683118225,0.9037859424498769,0.00010089343083820582,0.949950037903218,B,B,B_B
Childrens Toy Cooking Utensil,114,237.12,United Kingdom,7.517547538596671e-05,0.9715750976621748,0.0001008891760652611,0.9500509270792832,C,C,C_C
Jigsaw Tree With Birdhouse,202,237.0,United Kingdom,0.00013320566691197612,0.9155001279301958,0.00010083811878992443,0.9501517651980731,B,C,B_C
Small Oriental Blue Folding Stool,108,236.8,United Kingdom,7.121887141828426e-05,0.9744311062928468,0.00010075302333102998,0.9502525182214041,C,C,C_C
Orange Scented Set/9 T-Lights,284,236.72,United Kingdom,0.00018727925447030306,0.8485550482310027,0.00010071898514747219,0.9503532372065516,B,C,B_C
Blue Vintage Spot Beaker,278,236.29999999999998,United Kingdom,0.00018332265050262058,0.8550478353419702,0.00010054028468379384,0.9504537774912354,B,C,B_C
Mirrored Wall Art Skulls,165,236.25,United Kingdom,0.00010880660911126761,0.9394995687301677,0.00010051901081907024,0.9505542965020545,B,C,B_C
Embroidered Ribbon Reel Sophie,63,236.25,United Kingdom,4.154434166066582e-05,0.9919700722475882,0.00010051901081907024,0.9506548155128736,C,C,C_C
White Honeycomb Paper Garland,143,235.95,United Kingdom,9.429906122976526e-05,0.9541159232207819,0.00010039136763072856,0.9507552068805043,C,C,C_C
