Description,ADI,average,sd,cv_squared,demand_pattern,product_mix
MAGIC DRAWING SLATE BUNNIES ,123.75,28.8,10.73312629199899,0.1388888888888889,intermittent,A_B
MAGIC DRAWING SLATE CIRCUS PARADE  ,52.0,36.666666666666664,17.874986755663663,0.23765589782118698,intermittent,A_A
MAGIC DRAWING SLATE DINOSAUR,123.75,28.8,10.73312629199899,0.1388888888888889,intermittent,A_B
MAGIC DRAWING SLATE DOLLY GIRL ,78.71428571428571,36.0,12.828539611796373,0.12698412698412703,intermittent,A_B
MAGIC DRAWING SLATE GO TO THE FAIR ,495.0,36.0,16.97056274847714,0.22222222222222215,intermittent,B_C
MAGIC DRAWING SLATE LEAP FROG ,168.5,16.333333333333332,13.279056191361393,0.6609745939192005,lumpy,B_C
MAGIC DRAWING SLATE PURDEY,40.0,36.25,23.499999999999996,0.42026159334126023,intermittent,A_B
MAGIC DRAWING SLATE SPACEBOY ,26.954545454545453,32.08695652173913,15.49754538768892,0.23327531378294794,intermittent,A_A
MAGIC SHEEP WOOL GROWING FROM PAPER,93.28571428571429,33.0,32.5488643646529,0.9728453364817001,lumpy,A_A
MAGIC TREE -PAPER FLOWERS,239.5,28.0,27.712812921102035,0.9795918367346939,lumpy,A_B
MAGNETS PACK OF 4 CHILDHOOD MEMORY,45.5,12.272727272727273,4.734784241988416,0.1488395061728395,intermittent,A_A
MAGNETS PACK OF 4 HOME SWEET HOME,109.2,20.0,9.797958971132713,0.24000000000000005,intermittent,A_B
MAGNETS PACK OF 4 RETRO PHOTO,87.0,19.2,10.73312629199899,0.31250000000000006,intermittent,A_B
MAGNETS PACK OF 4 SWALLOWS,33.44444444444444,14.105263157894736,7.908467591709711,0.31435638969332436,intermittent,A_A
MAGNETS PACK OF 4 VINTAGE COLLAGE,79.85714285714286,15.125,10.43945127184101,0.47639212778206025,intermittent,A_B
MAGNETS PACK OF 4 VINTAGE LABELS ,93.16666666666667,12.142857142857142,6.644009116704849,0.2993771626297578,intermittent,A_B
MAKE YOUR OWN FLOWERPOWER CARD KIT,68.33333333333333,6.0,0.0,0.0,intermittent,B_B
MAKE YOUR OWN MONSOON CARD KIT,26.833333333333332,8.571428571428571,4.720774754816659,0.3033333333333334,intermittent,B_A
MAKE YOUR OWN PLAYTIME CARD KIT,70.75,8.4,5.366563145999495,0.4081632653061225,intermittent,B_B
MAN FLU METAL SIGN,211.0,12.0,0.0,0.0,intermittent,C_B
MEASURING TAPE BABUSHKA BLUE,43.5,6.0,0.0,0.0,intermittent,C_B
MEASURING TAPE BABUSHKA PINK,51.333333333333336,6.857142857142857,2.2677868380553634,0.10937500000000001,intermittent,B_A
MEASURING TAPE BABUSHKA RED,30.0,6.0,0.0,0.0,intermittent,C_C
MEASURING TAPE RUSSIAN DOLL BLUE,50.0,6.0,0.0,0.0,intermittent,C_C
MEASURING TAPE RUSSIAN DOLL PINK,40.0,3.5,3.5355339059327378,1.0204081632653064,lumpy,C_C
MEASURING TAPE RUSSIAN DOLL RED,22.5,7.2,2.6832815729997477,0.1388888888888889,intermittent,B_B
MEDIUM CERAMIC TOP STORAGE JAR,29.0,12.0,0.0,0.0,intermittent,C_C
MEMO BOARD COTTAGE DESIGN,12.591836734693878,5.68,4.283046788901374,0.5686027634620603,lumpy,A_A
MEMO BOARD RETROSPOT  DESIGN,29.095238095238095,5.318181818181818,3.2861377479803395,0.3818081253978689,intermittent,A_A
METAL 4 HOOK HANGER FRENCH CHATEAU,36.81818181818182,14.666666666666666,8.238858408710996,0.3155522163786627,intermittent,A_A
METAL DECORATION NAUGHTY CHILDREN ,161.0,14.0,14.142135623730951,1.0204081632653064,lumpy,B_C
METAL SIGN CUPCAKE SINGLE HOOK,143.5,12.0,6.928203230275509,0.3333333333333333,intermittent,B_C
METAL SIGN HER DINNER IS SERVED ,322.0,9.0,4.242640687119285,0.22222222222222215,intermittent,C_C
METAL SIGN TAKE IT OR LEAVE IT ,108.0,6.0,0.0,0.0,intermittent,B_B
"METAL SIGN,CUPCAKE SINGLE HOOK",143.5,12.0,6.928203230275509,0.3333333333333333,intermittent,B_C
MILK PAN BLUE POLKADOT,92.0,4.0,0.0,0.0,intermittent,C_C
MILK PAN PINK POLKADOT,27.5,4.0,0.0,0.0,intermittent,C_B
MILK PAN PINK RETROSPOT,21.642857142857142,6.133333333333334,2.9728934118288266,0.23494463948150152,intermittent,A_A
MILK PAN RED RETROSPOT,28.875,5.411764705882353,3.143620991973503,0.3374291115311909,intermittent,A_A
MINATURE COLOURED GARDENING SET,24.5,3.0,0.0,0.0,intermittent,C_B
MINI CAKE STAND  HANGING STRAWBERY,66.0,7.7272727272727275,3.523944071375398,0.2079723183391003,intermittent,A_A
MINI CAKE STAND T-LIGHT HOLDER,78.5,120.0,145.98630072715727,1.4799999999999998,lumpy,A_B
MINI CAKE STAND WITH HANGING CAKES,83.0,6.5,3.0,0.21301775147928997,intermittent,B_B
MINI FUNKY DESIGN TAPES,92.66666666666667,20.0,0.0,0.0,intermittent,A_B
MINI JIGSAW CIRCUS PARADE ,43.0,48.0,26.290682760247975,0.3000000000000001,intermittent,A_B
MINI JIGSAW DOLLY GIRL,223.0,32.0,13.856406460551018,0.18749999999999997,intermittent,A_B
MINI JIGSAW PURDEY,455.0,36.0,16.97056274847714,0.22222222222222215,intermittent,B_C
MINI JIGSAW SPACEBOY,79.85714285714286,45.0,23.784749015162756,0.27936507936507937,intermittent,A_A
MINI LADLE LOVE HEART PINK,97.5,12.0,0.0,0.0,intermittent,B_C
MINI LADLE LOVE HEART RED ,87.0,12.0,0.0,0.0,intermittent,B_C
MINI LIGHTS WOODLAND MUSHROOMS,4.125,9.0,6.855654600401044,0.5802469135802468,lumpy,B_A
MINI PAINT SET VINTAGE ,21.384615384615383,36.0,0.0,0.0,intermittent,A_A
MINI PLAYING CARDS GYMKHANA,7.0,20.0,0.0,0.0,intermittent,B_C
MINI PLAYING CARDS SPACEBOY ,9.0,18.2,4.024922359499621,0.048907136819224734,intermittent,A_B
MINI WOODEN HAPPY BIRTHDAY GARLAND,182.5,12.0,0.0,0.0,intermittent,B_B
MINIATURE ANTIQUE ROSE HOOK IVORY,20.5,12.0,0.0,0.0,intermittent,B_C
MINT DINER WALL CLOCK,47.0,2.0,0.0,0.0,intermittent,C_C
MINT KITCHEN SCALES,18.833333333333332,5.032258064516129,5.338438416913957,1.1253889984659216,lumpy,A_A
MIRRORED WALL ART SKULLS,495.0,8.0,5.656854249492381,0.5000000000000001,lumpy,C_C
MOBILE VINTAGE HEARTS ,103.16666666666667,3.857142857142857,2.2677868380553634,0.345679012345679,intermittent,B_B
MOCK LOBSTER FRIDGE MAGNET,137.0,12.0,0.0,0.0,intermittent,C_C
MODERN FLORAL STATIONERY SET,111.2,21.0,15.05988047761336,0.5142857142857143,lumpy,A_A
MONEY BOX BISCUITS DESIGN,196.66666666666666,23.25,19.311050377094112,0.6898678074536555,lumpy,A_B
MONEY BOX HOUSEKEEPING DESIGN,73.5,19.666666666666668,4.509249752822894,0.05257110025854638,intermittent,B_B
MONEY BOX POCKET MONEY DESIGN,6.0,36.0,20.784609690826528,0.3333333333333333,intermittent,A_B
MONSTERS STENCIL CRAFT,85.57142857142857,21.75,22.20521174344952,1.0422965856972988,lumpy,A_A
MOROCCAN TEA GLASS,145.0,32.0,18.33030277982336,0.328125,intermittent,A_B
MOTHER'S KITCHEN SPOON REST ,17.0,5.0,1.4142135623730951,0.08,intermittent,C_B
MOTORING TISSUE BOX,54.0,22.0,19.79898987322333,0.8099173553719007,lumpy,B_C
MOUSE TOY WITH PINK T-SHIRT,178.0,4.0,0.0,0.0,intermittent,C_C
MR ROBOT SOFT TOY,91.5,6.0,3.4641016151377544,0.3333333333333333,intermittent,C_B
MULTI COLOUR SILVER T-LIGHT HOLDER,47.125,38.666666666666664,58.71967302361279,2.3061831153388823,lumpy,A_A
MULTICOLOUR  CONFETTI IN TUBE,144.5,12.0,0.0,0.0,intermittent,B_B
MULTICOLOUR 3D BALLS GARLAND,202.5,6.0,0.0,0.0,intermittent,C_B
MULTICOLOUR EASTER RABBIT ,390.0,6.0,0.0,0.0,intermittent,C_C
MULTICOLOUR HONEYCOMB FAN,29.0,16.0,6.928203230275509,0.18749999999999997,intermittent,B_C
MULTICOLOUR SPRING FLOWER MUG,94.33333333333333,63.0,56.60388679233962,0.8072562358276644,lumpy,A_A
MUM'S KITCHEN CLOCK,65.0,4.0,0.0,0.0,intermittent,C_B
MUSHROOM BLUE HOT WATER BOTTLE,27.428571428571427,8.25,6.363961030678928,0.5950413223140495,lumpy,B_A
NATURAL SLATE HEART CHALKBOARD ,58.375,8.666666666666666,3.1622776601683795,0.13313609467455625,intermittent,B_A
NINJA RABBIT PINK,14.0,10.0,0.0,0.0,intermittent,B_B
NO SINGING METAL SIGN,17.0,30.0,25.45584412271571,0.72,lumpy,B_B
NOVELTY BISCUITS CAKE STAND 3 TIER,303.0,2.0,0.0,0.0,intermittent,C_B
OFFICE MUG WARMER BLACK+SILVER ,190.0,6.0,0.0,0.0,intermittent,C_C
OFFICE MUG WARMER CHOC+BLUE,31.88888888888889,8.6,4.993328882953068,0.33711916351180815,intermittent,A_A
OFFICE MUG WARMER PINK,7.0,16.0,5.656854249492381,0.12500000000000003,intermittent,B_A
OPEN CLOSED METAL SIGN,4.0,1.5,0.7071067811865476,0.22222222222222227,intermittent,C_C
ORGANISER WOOD ANTIQUE WHITE ,22.0,2.6666666666666665,1.0327955589886444,0.14999999999999997,intermittent,C_B
OVEN MITT APPLE DESIGN,9.333333333333334,16.0,7.118052168020874,0.19791666666666666,intermittent,B_B
OVEN MITT APPLES DESIGN,19.555555555555557,13.157894736842104,5.823927253578186,0.19591111111111112,intermittent,A_A
OVERNIGHT BAG VINTAGE ROSE PAISLEY,97.0,4.0,3.251373336211726,0.6607142857142856,lumpy,B_A
OWL DOORSTOP,55.375,3.3333333333333335,1.0,0.09,intermittent,B_A
PACK 20 DOLLY PEGS,56.333333333333336,12.0,0.0,0.0,intermittent,B_B
PACK 20 ENGLISH ROSE PAPER NAPKINS,27.666666666666668,12.0,0.0,0.0,intermittent,B_B
PACK 3 BOXES BIRD PANNETONE ,16.26923076923077,25.333333333333332,22.897766098632683,0.8169614319198806,lumpy,A_A
PACK 3 BOXES CHRISTMAS PANNETONE,35.0,34.0,30.62975380543922,0.81157596728531,lumpy,A_A
PACK 3 FIRE ENGINE/CAR PATCHES,32.0,12.0,0.0,0.0,intermittent,B_B
PACK 4 FLOWER/BUTTERFLY PATCHES,151.0,11.0,1.7320508075688772,0.02479338842975206,intermittent,B_B
PACK OF 12 50'S CHRISTMAS TISSUES,25.0,56.0,55.42562584220407,0.9795918367346939,lumpy,A_B
PACK OF 12 BLUE PAISLEY TISSUES ,271.0,36.0,16.97056274847714,0.22222222222222215,intermittent,B_C
PACK OF 12 CIRCUS PARADE TISSUES ,64.875,34.666666666666664,12.649110640673518,0.13313609467455625,intermittent,A_B
PACK OF 12 COLOURED PENCILS,109.0,20.0,13.856406460551018,0.48,intermittent,B_B
PACK OF 12 LONDON TISSUES ,87.2,32.0,12.393546707863734,0.15000000000000002,intermittent,A_B
PACK OF 12 PAISLEY PARK TISSUES ,14.0,24.0,0.0,0.0,intermittent,B_C
PACK OF 12 PINK PAISLEY TISSUES ,102.6,36.0,13.145341380123988,0.13333333333333336,intermittent,A_B
PACK OF 12 PINK POLKADOT TISSUES,55.75,48.0,53.665631459994955,1.2500000000000002,lumpy,A_B
PACK OF 12 PINK SPOT TISSUES ,22.0,48.0,0.0,0.0,intermittent,A_B
PACK OF 12 RED APPLE TISSUES,2.0,228.0,288.4995667241114,1.601108033240997,lumpy,A_A
PACK OF 12 RED RETROSPOT TISSUES ,34.77777777777778,31.2,11.59310139695155,0.13806706114398418,intermittent,A_B
PACK OF 12 RED SPOTTY TISSUES ,34.125,42.666666666666664,10.583005244258363,0.06152343750000001,intermittent,A_B
PACK OF 12 SKULL TISSUES,62.75,29.333333333333332,10.583005244258363,0.13016528925619839,intermittent,A_B
PACK OF 12 SPACEBOY TISSUES,38.583333333333336,33.23076923076923,12.152872405003999,0.13374485596707816,intermittent,A_B
PACK OF 12 STICKY BUNNIES,429.0,12.0,0.0,0.0,intermittent,C_C
PACK OF 12 SUKI TISSUES ,161.0,40.0,13.856406460551018,0.12,intermittent,A_C
PACK OF 12 TRADITIONAL CRAYONS,25.571428571428573,27.454545454545453,7.835980947054262,0.08146259249281046,intermittent,A_A
PACK OF 12 VINTAGE DOILY TISSUES,7.5,24.0,0.0,0.0,intermittent,B_C
PACK OF 12 WOODLAND TISSUES ,24.08,51.69230769230769,78.78211433099227,2.3227551020408157,lumpy,A_A
PACK OF 20 NAPKINS PANTRY DESIGN,14.1,15.483870967741936,6.3449243113002565,0.16791666666666663,intermittent,A_A
PACK OF 20 NAPKINS RED APPLES,12.870967741935484,15.6875,6.467973207996061,0.1699921813837057,intermittent,A_A
PACK OF 20 SKULL PAPER NAPKINS,65.77777777777777,13.2,3.794733192202055,0.08264462809917354,intermittent,A_B
PACK OF 20 SPACEBOY NAPKINS,41.09090909090909,18.0,8.090398349558905,0.202020202020202,intermittent,A_A
PACK OF 6 BIRDY GIFT TAGS,16.88235294117647,33.94285714285714,57.65921326162524,2.8856299177154794,lumpy,A_A
PACK OF 6 HANDBAG GIFT BOXES,95.5,6.142857142857143,3.1847852585154217,0.2687939426717144,intermittent,B_B
PACK OF 6 PANNETONE GIFT BOXES,35.6875,13.823529411764707,21.98361689451274,2.529067451335446,lumpy,A_A
PACK OF 6 SANDCASTLE FLAGS ASSORTED,444.0,106.0,132.93607486307093,1.5728017087931645,lumpy,A_A
PACK OF 6 SKULL PAPER CUPS,59.2,14.181818181818182,4.854239009735343,0.11715976331360946,intermittent,A_B
PACK OF 6 SKULL PAPER PLATES,53.81818181818182,13.0,3.4641016151377544,0.0710059171597633,intermittent,A_B
PACK OF 6 SWEETIE GIFT BOXES,48.5,23.0,28.70540018881465,1.5576559546313804,lumpy,A_A
PACK OF 60 DINOSAUR CAKE CASES,47.0,22.0,5.398412465054625,0.060212514757969314,intermittent,A_A
PACK OF 60 MUSHROOM CAKE CASES,15.106382978723405,25.75,8.481519333985272,0.10849078361808424,intermittent,A_A
PACK OF 60 PINK PAISLEY CAKE CASES,35.6875,30.294117647058822,22.46598736390845,0.549964181355453,lumpy,A_A
PACK OF 60 SPACEBOY CAKE CASES,32.05,26.857142857142858,17.658668450043773,0.4323110004526934,intermittent,A_A
PACK OF 72 RETRO SPOT CAKE CASES,10.482758620689655,29.6,21.543220391287516,0.5297095791038009,lumpy,A_A
PACK OF 72 RETROSPOT CAKE CASES,9.522727272727273,28.666666666666668,11.216870411045223,0.1531048724126063,intermittent,A_A
PACK OF 72 SKULL CAKE CASES,39.4375,23.11764705882353,9.10962645324423,0.15527941262164208,intermittent,A_A
PACK/12 BLUE REINDEER CARD,115.0,3.5,3.5355339059327378,1.0204081632653064,lumpy,C_C
PAINTED METAL PEARS ASSORTED,186.5,32.0,16.0,0.25,intermittent,A_A
PAIR PADDED HANGERS PINK CHECK,142.66666666666666,14.0,11.547005383792516,0.6802721088435375,lumpy,B_A
PANDA AND BUNNIES STICKER SHEET,192.66666666666666,12.0,0.0,0.0,intermittent,B_B
PANTRY 3 HOOK ROLLING PIN HANGER,11.0,6.0,0.0,0.0,intermittent,C_B
PANTRY CHOPPING BOARD,17.0,5.4,2.5099800796022267,0.21604938271604937,intermittent,B_B
PANTRY MAGNETIC  SHOPPING LIST,9.0625,16.941176470588236,17.52309400560905,1.069878472222222,lumpy,A_A
PANTRY PASTRY BRUSH,60.5,12.0,0.0,0.0,intermittent,B_B
PANTRY ROLLING PIN,103.5,6.0,0.0,0.0,intermittent,C_B
PANTRY SCRUBBING BRUSH,24.9,12.0,0.0,0.0,intermittent,A_A
PANTRY WASHING UP BRUSH,20.75,12.923076923076923,3.3282011773513744,0.06632653061224489,intermittent,A_A
PAPER BUNTING COLOURED LACE,46.375,9.333333333333334,6.082762530298219,0.4247448979591835,intermittent,A_A
PAPER BUNTING RETRO SPOTS,14.714285714285714,10.545454545454545,8.53411792929819,0.6549176150840837,lumpy,A_A
PAPER BUNTING RETROSPOT,36.27272727272727,8.666666666666666,4.458563432181702,0.2646584185045723,intermittent,A_A
PAPER BUNTING VINTAGE PAISLEY,217.0,6.0,0.0,0.0,intermittent,C_C
PAPER BUNTING WHITE LACE,17.0,15.0,12.727922061357855,0.72,lumpy,B_B
PAPER CHAIN KIT 50'S CHRISTMAS ,125.25,7.2,2.6832815729997477,0.1388888888888889,intermittent,B_B
PAPER CHAIN KIT RETRO SPOT,46.333333333333336,8.571428571428571,3.2071349029490928,0.14,intermittent,B_A
PAPER CHAIN KIT RETROSPOT,110.5,6.0,0.0,0.0,intermittent,C_B
PAPER CHAIN KIT VINTAGE CHRISTMAS,7.0,8.0,3.4641016151377544,0.18749999999999997,intermittent,B_B
PAPER POCKET TRAVELING FAN ,223.0,24.0,0.0,0.0,intermittent,B_C
PAPERWEIGHT CHILDHOOD MEMORIES,156.0,6.0,0.0,0.0,intermittent,B_B
PAPERWEIGHT SAVE THE PLANET,119.33333333333333,6.0,0.0,0.0,intermittent,B_B
PAPERWEIGHT VINTAGE COLLAGE,177.33333333333334,6.0,0.0,0.0,intermittent,B_B
PARISIENNE CURIO CABINET,63.0,3.0,1.1547005383792515,0.1481481481481481,intermittent,C_B
PARISIENNE JEWELLERY DRAWER ,26.5,3.0,1.7320508075688772,0.3333333333333333,intermittent,C_A
PARISIENNE KEY CABINET ,43.75,5.2,6.099180272790763,1.375739644970414,lumpy,B_B
PARISIENNE SEWING BOX,7.0,1.5,0.7071067811865476,0.22222222222222227,intermittent,C_B
PARTY BUNTING,87.66666666666667,11.714285714285714,8.673989580239027,0.5482847511401941,lumpy,B_A
PARTY CONE CHRISTMAS DECORATION ,48.8,34.90909090909091,49.60938327666359,2.019531250000001,lumpy,A_A
PARTY CONES CANDY ASSORTED,100.6,13.0,5.89915248150105,0.20591715976331357,intermittent,B_B
PARTY CONES CANDY TREE DECORATION,178.33333333333334,12.0,0.0,0.0,intermittent,B_B
PARTY CONES CARNIVAL ASSORTED,212.0,12.0,0.0,0.0,intermittent,B_C
PARTY FOOD SHOPPER BAG,243.5,7.666666666666667,4.041451884327381,0.27788279773156904,intermittent,C_C
PARTY INVITES DINOSAURS,485.0,12.0,0.0,0.0,intermittent,B_C
PARTY INVITES SPACEMAN,89.0,12.0,0.0,0.0,intermittent,B_C
PARTY INVITES WOODLAND,110.5,10.857142857142858,3.0237157840738176,0.07756232686980606,intermittent,B_B
PARTY PIZZA DISH BLUE POLKADOT,12.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_C
PARTY PIZZA DISH BLUE RETROSPOT,174.0,24.0,16.97056274847714,0.4999999999999999,lumpy,B_B
PARTY PIZZA DISH GREEN POLKADOT,12.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_C
PARTY PIZZA DISH PINK POLKADOT,100.0,20.0,6.928203230275509,0.12,intermittent,B_C
PARTY PIZZA DISH PINK RETROSPOT,174.0,24.0,16.97056274847714,0.4999999999999999,lumpy,B_B
PARTY PIZZA DISH PINK WHITE SPOT ,51.0,12.0,0.0,0.0,intermittent,B_C
PARTY PIZZA DISH RED RETROSPOT,59.166666666666664,29.142857142857142,18.142294704442907,0.3875432525951557,intermittent,A_A
PARTY PIZZA DISH RED WHITE SPOT ,22.0,12.0,0.0,0.0,intermittent,B_C
PARTY TIME PENCIL ERASERS,131.0,23.0,11.180339887498947,0.23629489603024567,intermittent,A_C
PASTEL COLOUR HONEYCOMB FAN,1.0,12.0,0.0,0.0,smooth,B_C
PEG BAG APPLES DESIGN,40.375,8.0,3.0,0.140625,intermittent,B_A
PENCIL CASE LIFE IS BEAUTIFUL,21.96153846153846,9.11111111111111,8.381909702234346,0.8463368873838832,lumpy,A_A
PENNY FARTHING BIRTHDAY CARD,88.625,14.666666666666666,5.291502622129181,0.13016528925619839,intermittent,A_B
PENS ASSORTED FUNKY JEWELED ,51.0,36.0,0.0,0.0,intermittent,B_C
PENS ASSORTED FUNNY FACE,44.0,54.0,25.45584412271571,0.2222222222222222,intermittent,A_C
PENS ASSORTED SPACEBALL,263.5,36.0,0.0,0.0,intermittent,A_B
PHARMACIE FIRST AID TIN,80.875,2.0,0.0,0.0,intermittent,C_B
PHOTO CUBE,230.0,12.0,0.0,0.0,intermittent,B_B
PICNIC BASKET WICKER LARGE,322.0,2.0,0.0,0.0,intermittent,C_B
PICNIC BASKET WICKER SMALL,161.0,4.0,0.0,0.0,intermittent,C_B
PICNIC BOXES SET OF 3 RETROSPOT ,30.058823529411764,5.888888888888889,8.553560585674859,2.1097313257805785,lumpy,A_A
PICTURE DOMINOES,28.333333333333332,12.545454545454545,2.5584085962673253,0.04158790170132326,intermittent,A_A
PICTURE FRAME WOOD TRIPLE PORTRAIT,7.0,4.0,0.0,0.0,intermittent,C_B
PIECE OF CAMO STATIONERY SET,316.0,108.0,0.0,0.0,intermittent,A_C
PIG KEYRING WITH LIGHT & SOUND ,82.75,20.4,8.049844718999243,0.15570934256055363,intermittent,A_B
PIGGY BANK RETROSPOT ,34.76923076923077,6.142857142857143,2.2822776362202757,0.13803719266131378,intermittent,A_A
PIN CUSHION BABUSHKA BLUE,43.5,6.0,0.0,0.0,intermittent,C_B
PIN CUSHION BABUSHKA PINK,134.0,8.0,3.4641016151377544,0.18749999999999997,intermittent,B_B
PIN CUSHION BABUSHKA RED,186.5,6.0,0.0,0.0,intermittent,C_B
PIN CUSHION RUSSIAN DOLL BLUE,32.5,4.333333333333333,2.886751345948129,0.4437869822485208,intermittent,C_B
PIN CUSHION RUSSIAN DOLL PINK,56.0,6.0,0.0,0.0,intermittent,C_B
PIN CUSHION RUSSIAN DOLL RED,29.0,6.0,0.0,0.0,intermittent,C_B
PING MICROWAVE APRON,27.5,12.0,0.0,0.0,intermittent,B_B
PINK  HEART SHAPE LOVE BUCKET ,84.4,22.0,15.491933384829668,0.49586776859504134,lumpy,A_A
PINK  HONEYCOMB PAPER FAN,1.0,12.0,0.0,0.0,smooth,C_C
PINK  POLKADOT CUP,17.5,11.764705882352942,6.995797057561649,0.3535999999999999,intermittent,A_A
PINK  POLKADOT PLATE ,31.1,13.818181818181818,8.829701940815237,0.4083102493074793,intermittent,A_A
PINK  SPOTTY CUP,11.08695652173913,13.333333333333334,9.337473201948235,0.49043478260869544,lumpy,A_A
PINK  SPOTTY PLATE ,14.166666666666666,11.789473684210526,8.162100406202784,0.47930839002267567,intermittent,A_A
PINK 3 PIECE MINI DOTS CUTLERY SET,22.153846153846153,8.571428571428571,6.5364573528230645,0.5815384615384612,lumpy,A_A
PINK 3 PIECE POLKADOT CUTLERY SET,35.0,6.0,0.0,0.0,intermittent,C_B
PINK AND WHITE CHRISTMAS TREE 120CM,80.2,17.0,10.334408546211051,0.3695501730103806,intermittent,A_A
PINK BABY BUNTING,51.888888888888886,5.5,1.5811388300841898,0.08264462809917358,intermittent,B_A
PINK BLUE FELT CRAFT TRINKET BOX,48.25,12.923076923076923,3.328201177351375,0.06632653061224489,intermittent,A_A
PINK BUTTERFLY CUSHION COVER ,46.0,24.0,0.0,0.0,intermittent,B_B
PINK CREAM FELT CRAFT TRINKET BOX ,88.4,14.0,4.898979485566356,0.1224489795918367,intermittent,A_B
PINK DOUGHNUT TRINKET POT ,59.5,14.923076923076923,6.861262498762386,0.21139334679562113,intermittent,A_A
PINK DRAWER KNOB ACRYLIC EDWARDIAN,78.0,12.0,0.0,0.0,intermittent,B_C
PINK FAIRY CAKE CHILDRENS APRON,156.0,8.0,0.0,0.0,intermittent,B_B
PINK FAIRY CAKE CUSHION COVER,100.83333333333333,8.0,7.659416862050705,0.9166666666666666,lumpy,B_B
PINK FEATHERS CURTAIN,162.0,16.0,5.656854249492381,0.12500000000000003,intermittent,B_C
PINK FELT EASTER RABBIT GARLAND,339.0,9.0,4.242640687119285,0.22222222222222215,intermittent,C_B
PINK GLASS CANDLEHOLDER,92.0,6.0,0.0,0.0,intermittent,C_C
PINK HAPPY BIRTHDAY BUNTING,34.44444444444444,8.842105263157896,8.789281084838741,0.9880873645754594,lumpy,A_A
PINK HEART SHAPE EGG FRYING PAN,104.6,8.0,3.0983866769659336,0.15000000000000002,intermittent,B_B
PINK HORSE SOCK PUPPET,130.0,6.0,0.0,0.0,intermittent,C_C
PINK LOVE BIRD CANDLE,617.0,12.0,0.0,0.0,intermittent,C_C
PINK OVAL JEWELLED MIRROR,213.0,3.0,0.0,0.0,intermittent,C_C
PINK OWL SOFT TOY,32.333333333333336,7.846153846153846,3.7825510317366913,0.2324106113033449,intermittent,A_A
PINK PADDED MOBILE,28.875,6.705882352941177,4.3122602235132,0.4135214681440442,intermittent,A_A
PINK PAPER PARASOL ,76.8,6.0,0.0,0.0,intermittent,B_B
PINK PARTY BAGS,41.833333333333336,18.857142857142858,35.79305599055293,3.602846648301193,lumpy,A_A
PINK POLKADOT BOWL,37.25,12.444444444444445,7.055336829505575,0.32142857142857145,intermittent,A_A
PINK POLKADOT CHILDRENS UMBRELLA,30.333333333333332,6.0,0.0,0.0,intermittent,C_B
PINK POLKADOT WRAP ,51.0,41.666666666666664,40.8248290463863,0.96,lumpy,A_B
PINK POODLE HANGING DECORATION ,86.66666666666667,12.0,0.0,0.0,intermittent,B_C
PINK REGENCY TEACUP AND SAUCER,110.75,5.0,2.23606797749979,0.20000000000000004,intermittent,B_B
PINK SCOTTIE DOG W FLOWER PATTERN,29.0,6.0,0.0,0.0,intermittent,C_C
PINK SPOTS  WRAP ,32.714285714285715,28.125,8.838834764831844,0.09876543209876545,intermittent,A_B
PINK SPOTTY BOWL,15.882352941176471,10.222222222222221,4.596105199681134,0.20215723340375866,intermittent,A_A
PINK SPOTTY CHILDS UMBRELLA,28.6,8.181818181818182,5.546497666423052,0.45955555555555566,intermittent,A_A
PINK TEATIME PRINT BOWL,8.0,12.0,5.656854249492381,0.22222222222222227,intermittent,C_C
PINK VINTAGE PAISLEY PICNIC BAG,76.0,7.0,2.8284271247461903,0.163265306122449,intermittent,B_B
PINK VINTAGE SPOT BEAKER,11.88888888888889,10.4,5.399588461684423,0.26955950032873105,intermittent,A_B
PINK/PURPLE RETRO RADIO,182.5,6.0,0.0,0.0,intermittent,C_B
"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",141.0,6.0,0.0,0.0,intermittent,C_C
PINK/WHITE CHRISTMAS TREE 60CM,96.16666666666667,22.285714285714285,4.535573676110727,0.04142011834319527,intermittent,A_B
PLASTERS IN TIN CIRCUS PARADE ,7.580246913580247,15.439024390243903,7.471918723246738,0.23422032092929795,intermittent,A_A
PLASTERS IN TIN SKULLS,33.42857142857143,12.2,4.0035698356056475,0.1076899450992437,intermittent,A_A
PLASTERS IN TIN SPACEBOY,9.121212121212121,15.373134328358208,7.1453223115705535,0.2160323567468445,intermittent,A_A
PLASTERS IN TIN STRONGMAN,11.358490566037736,14.666666666666666,6.01883835090623,0.1684079214096367,intermittent,A_A
PLASTERS IN TIN VINTAGE PAISLEY ,36.125,15.705882352941176,9.923234766712623,0.39919202120944325,intermittent,A_A
PLASTERS IN TIN WOODLAND ANIMALS,6.322916666666667,14.762886597938145,6.789656956043951,0.2115208082190266,intermittent,A_A
POCKET BAG BLUE PAISLEY RED SPOT,142.5,10.8,2.6832815729997477,0.06172839506172839,intermittent,B_B
POCKET BAG PINK PAISELY BROWN SPOT,31.0,12.0,0.0,0.0,intermittent,B_B
POCKET MIRROR WOODLAND,335.0,11.666666666666666,5.773502691896257,0.24489795918367346,intermittent,B_B
POLKADOT CUTLERY 24 PCS IN TRAY,19.0,2.5,0.7071067811865476,0.08,intermittent,C_B
