antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
ROUND SNACK BOXES SET OF 4 FRUITS ,LUNCH BAG WOODLAND + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.0431266846361186,0.025606469002695417,0.14615384615384613,3.388942307692307,1.0,0.01805058085890105,1.1206624414171584,0.8546611627106983,0.13286713286713286,0.10767063921993497,0.36995192307692304
ROUND SNACK BOXES SET OF 4 FRUITS ,GUMBALL COAT RACK + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.0431266846361186,0.025606469002695417,0.14615384615384613,3.388942307692307,1.0,0.01805058085890105,1.1206624414171584,0.8546611627106983,0.13286713286713286,0.10767063921993497,0.36995192307692304
ROUND SNACK BOXES SET OF 4 FRUITS ,JUMBO BAG WOODLAND ANIMALS,0.1752021563342318,0.09838274932614555,0.025606469002695417,0.14615384615384613,1.4855637513171758,1.0,0.008369599174664524,1.0559481314198294,0.3962848297213622,0.10326086956521739,0.052983787512935476,0.20321390937829292
WOODLAND CHARLOTTE BAG,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.07412398921832884,0.025606469002695417,0.14615384615384613,1.9717482517482514,1.0,0.012619786255548854,1.0843592919064615,0.5975232198142415,0.1144578313253012,0.07779643936849175,0.2458041958041958
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN SPACEBOY + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.04851752021563342,0.025606469002695417,0.14615384615384613,3.012393162393162,1.0,0.017106094840926758,1.1143488501979069,0.8099415204678363,0.12925170068027209,0.10261494879058616,0.336965811965812
WOODLAND CHARLOTTE BAG,MEMO BOARD COTTAGE DESIGN,0.1752021563342318,0.07681940700808626,0.025606469002695417,0.14615384615384613,1.9025641025641022,1.0,0.012147543246561705,1.0812024962968358,0.5751633986928104,0.11309523809523808,0.07510387422796179,0.23974358974358972
PLASTERS IN TIN WOODLAND ANIMALS,ROUND SNACK BOXES SET OF 4 FRUITS  + WOODLAND CHARLOTTE BAG,0.13881401617250674,0.05660377358490566,0.02021563342318059,0.14563106796116504,2.5728155339805823,1.0,0.012358236281340586,1.1042024013722127,0.7098591549295773,0.11538461538461536,0.09436893203883494,0.2513869625520111
PLASTERS IN TIN WOODLAND ANIMALS,RED  HARMONICA IN BOX ,0.13881401617250674,0.04582210242587601,0.02021563342318059,0.14563106796116504,3.17818389491719,1.0,0.013854883355976778,1.116821857387895,0.7958268127282211,0.12295081967213113,0.10460205145082552,0.29340376927470013
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF4 WOODLAND ,0.13881401617250674,0.02830188679245283,0.02021563342318059,0.14563106796116504,5.1456310679611645,1.0,0.016286934852260588,1.137328473413379,0.9355242566510171,0.13761467889908255,0.12074653596003393,0.4299583911234396
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF 4 FRUITS ,0.13881401617250674,0.03099730458221024,0.02021563342318059,0.14563106796116504,4.698184888138455,1.0,0.01591277308360154,1.1341736094094583,0.9140323422013562,0.13513513513513511,0.11830076832709939,0.3989024905023216
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND DESIGN  COTTON TOTE BAG,0.14016172506738545,0.09433962264150944,0.02021563342318059,0.14423076923076922,1.5288461538461535,1.0,0.0069928291715404545,1.0582997668009326,0.4022988505747126,0.09433962264150941,0.055088141025641,0.17925824175824173
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,CHILDS BREAKFAST SET CIRCUS PARADE,0.14016172506738545,0.05121293800539083,0.02021563342318059,0.14423076923076922,2.8162955465587043,1.0,0.013037539686575946,1.1086949937914534,0.7500522466039707,0.11811023622047243,0.09803868006993005,0.2694838056680162
RED TOADSTOOL LED NIGHT LIGHT,ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND DESIGN  COTTON TOTE BAG,0.14016172506738545,0.04986522911051213,0.02021563342318059,0.14423076923076922,2.892411642411642,1.0,0.013226436890170805,1.110269844634907,0.7609195402298851,0.11904761904761903,0.09931805782869611,0.2748180873180873
RED TOADSTOOL LED NIGHT LIGHT,WOODLAND PARTY BAG + STICKER SET,0.14016172506738545,0.09299191374663072,0.02021563342318059,0.14423076923076922,1.5510033444816052,1.0,0.0071817263751353146,1.0598746176443865,0.413166144200627,0.09493670886075947,0.056492170533775275,0.18081103678929766
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,6 RIBBONS RUSTIC CHARM,0.14016172506738545,0.1105121293800539,0.02021563342318059,0.14423076923076922,1.3051125703564728,1.0,0.004726062728402147,1.0394015566794874,0.27189132706374086,0.08771929824561403,0.0379079254079254,0.16357879924953095
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN STRONGMAN,0.14016172506738545,0.07277628032345014,0.02021563342318059,0.14423076923076922,1.9818376068376065,1.0,0.0100151844290582,1.083497380296193,0.5761755485893417,0.10489510489510488,0.07706283542039355,0.21100427350427348
RED TOADSTOOL LED NIGHT LIGHT,LUNCH BAG WOODLAND,0.14016172506738545,0.0876010781671159,0.02021563342318059,0.14423076923076922,1.6464497041420116,1.0,0.00793731518951475,1.0661740210182016,0.45663531870428414,0.0974025974025974,0.0620668105897057,0.1875
ROUND SNACK BOXES SET OF4 WOODLAND ,6 RIBBONS RUSTIC CHARM,0.2722371967654987,0.1105121293800539,0.03773584905660377,0.1386138613861386,1.254286404250181,1.0,0.00765033674559179,1.0326238498001672,0.27857142857142847,0.10937499999999999,0.03159315931593158,0.24003863801014247
ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,0.2722371967654987,0.07008086253369272,0.03773584905660377,0.1386138613861386,1.9779131759329778,1.0,0.018657231493523004,1.0795612975183568,0.6793650793650793,0.1238938053097345,0.07369780456306499,0.33853769992383853
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN STRONGMAN,0.1752021563342318,0.05256064690026954,0.02425876010781671,0.13846153846153847,2.6343195266272192,1.0,0.015050021432567331,1.0997063919907586,0.7521786492374728,0.11920529801324503,0.0906663748769012,0.3
WOODLAND CHARLOTTE BAG,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,0.1752021563342318,0.07008086253369272,0.02425876010781671,0.13846153846153847,1.9757396449704143,1.0,0.01198044187415087,1.0793704274162494,0.5987654320987654,0.10975609756097561,0.07353400222965441,0.2423076923076923
ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN STRONGMAN,0.2722371967654987,0.07277628032345014,0.03638814016172507,0.13366336633663367,1.8366336633663365,1.0,0.016575729615448884,1.0702810935695033,0.6259259259259258,0.11790393013100438,0.0656660142758462,0.31683168316831684
ROUND SNACK BOXES SET OF4 WOODLAND ,LUNCH BOX WITH CUTLERY RETROSPOT ,0.2722371967654987,0.06873315363881402,0.03638814016172507,0.13366336633663367,1.9446709376820035,1.0,0.017676419090242007,1.074948016942626,0.6674897119341563,0.11946902654867259,0.06972245705033601,0.331537565521258
ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF 4 FRUITS ,0.2722371967654987,0.0444743935309973,0.03638814016172507,0.13366336633663367,3.005400540054006,1.0,0.024280555939000734,1.1029495571813632,0.916872427983539,0.12980769230769232,0.09334022259771817,0.47592259225922595
WOODLAND CHARLOTTE BAG,LUNCH BAG WOODLAND + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.0431266846361186,0.022911051212938006,0.13076923076923078,3.0322115384615387,1.0,0.015355163069143642,1.1008277079407485,0.812572087658593,0.11724137931034484,0.09159263271939329,0.3310096153846154
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.025606469002695417,0.022911051212938006,0.13076923076923078,5.106882591093118,1.0,0.018424742627560102,1.1209837082269876,0.9750096116878125,0.12878787878787878,0.10792637514629216,0.512753036437247
ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND PARTY BAG + STICKER SET,0.1752021563342318,0.05256064690026954,0.022911051212938006,0.13076923076923078,2.487968441814596,1.0,0.013702312537688626,1.089974477017389,0.7251057285659364,0.1118421052631579,0.08254732465258782,0.2833333333333333
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN SPACEBOY,0.1752021563342318,0.04716981132075472,0.022911051212938006,0.13076923076923078,2.772307692307692,1.0,0.01464679855566292,1.0961763232593087,0.7750865051903115,0.11486486486486489,0.08773800456968774,0.30824175824175826
ROUND SNACK BOXES SET OF 4 FRUITS ,RED  HARMONICA IN BOX ,0.1752021563342318,0.04582210242587601,0.022911051212938006,0.13076923076923078,2.853846153846154,1.0,0.014882920060156494,1.0977267848197887,0.7875816993464053,0.11564625850340138,0.08902651021295091,0.3153846153846154
ROUND SNACK BOXES SET OF 4 FRUITS ,WOODLAND DESIGN  COTTON TOTE BAG,0.1752021563342318,0.09433962264150944,0.022911051212938006,0.13076923076923078,1.386153846153846,1.0,0.006382545898387833,1.0419101686425112,0.337754709727028,0.09289617486338797,0.04022435897435898,0.18681318681318682
ROUND SNACK BOXES SET OF 4 FRUITS ,RED SPOTTY CUP,0.1752021563342318,0.06064690026954178,0.022911051212938006,0.13076923076923078,2.1562393162393163,1.0,0.012285583510727182,1.0806717076545094,0.6501345636293734,0.10759493670886076,0.07464959717470479,0.25427350427350426
ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND CONTAINER SET OF 5 RETROSPOT,0.1752021563342318,0.04851752021563342,0.022911051212938006,0.13076923076923078,2.6952991452991455,1.0,0.014410677051169347,1.094625861698829,0.7625913110342177,0.11409395973154363,0.08644584876879495,0.30149572649572653
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN SPACEBOY + PLASTERS IN TIN WOODLAND ANIMALS,0.1752021563342318,0.05660377358490566,0.022911051212938006,0.13076923076923078,2.3102564102564105,1.0,0.012993948024207903,1.0853230923359491,0.6876201460976549,0.10967741935483873,0.07861538461538461,0.26776556776556776
WOODLAND CHARLOTTE BAG,WOODLAND  STICKERS,0.1752021563342318,0.04851752021563342,0.022911051212938006,0.13076923076923078,2.6952991452991455,1.0,0.014410677051169347,1.094625861698829,0.7625913110342177,0.11409395973154363,0.08644584876879495,0.30149572649572653
WOODLAND CHARLOTTE BAG,PLASTERS IN TIN SPACEBOY,0.1752021563342318,0.09838274932614555,0.022911051212938006,0.13076923076923078,1.3291886195995786,1.0,0.0056741813849071135,1.0372587839610714,0.30026912725874666,0.0913978494623656,0.0359204323329884,0.18182297154899896
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.03773584905660377,0.022911051212938006,0.13076923076923078,3.4653846153846155,1.0,0.016299649087117937,1.1070295541826682,0.8625528642829682,0.12056737588652483,0.09668174962292611,0.368956043956044
WOODLAND CHARLOTTE BAG,SAVE THE PLANET COTTON TOTE BAG + WOODLAND DESIGN  COTTON TOTE BAG,0.1752021563342318,0.0444743935309973,0.022911051212938006,0.13076923076923078,2.9403263403263407,1.0,0.01511904156465007,1.0992772463802687,0.8000768935024992,0.11643835616438357,0.09031138114353912,0.32296037296037294
WOODLAND CHARLOTTE BAG,ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND PARTY BAG + STICKER SET,0.1752021563342318,0.05256064690026954,0.022911051212938006,0.13076923076923078,2.487968441814596,1.0,0.013702312537688626,1.089974477017389,0.7251057285659364,0.1118421052631579,0.08254732465258782,0.2833333333333333
WOODLAND CHARLOTTE BAG,RED GINGHAM ROSE JEWELLERY BOX,0.1752021563342318,0.04716981132075472,0.022911051212938006,0.13076923076923078,2.772307692307692,1.0,0.01464679855566292,1.0961763232593087,0.7750865051903115,0.11486486486486489,0.08773800456968774,0.30824175824175826
ROUND SNACK BOXES SET OF 4 FRUITS ,COFFEE MUG APPLES DESIGN + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.03099730458221024,0.022911051212938006,0.13076923076923078,4.218729096989967,1.0,0.017480256609585805,1.1147818619850678,0.9250288350634371,0.12500000000000003,0.10296351770621591,0.43494983277591975
WOODLAND CHARLOTTE BAG,SET OF 3 CASES WOODLAND DESIGN,0.1752021563342318,0.03638814016172507,0.022911051212938006,0.13076923076923078,3.5937321937321935,1.0,0.01653577059161151,1.108580015743148,0.8750480584390621,0.12142857142857144,0.09794513179128565,0.38019943019943014
ROUND SNACK BOXES SET OF4 WOODLAND ,STRAWBERRY LUNCH BOX WITH CUTLERY,0.2722371967654987,0.07681940700808626,0.03504043126684636,0.1287128712871287,1.6755254472815697,1.0,0.014127331245777055,1.0595595442293555,0.5539886039886038,0.11158798283261802,0.05621160656211604,0.29242661108216084
ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND  + STRAWBERRY LUNCH BOX WITH CUTLERY,0.1752021563342318,0.03504043126684636,0.0215633423180593,0.12307692307692308,3.512426035502959,1.0,0.01542418320122638,1.1003924906606137,0.8672385620915034,0.11428571428571428,0.09123334765792868,0.36923076923076925
WOODLAND CHARLOTTE BAG,JUMBO BAG RED RETROSPOT,0.1752021563342318,0.07142857142857142,0.0215633423180593,0.12307692307692308,1.7230769230769232,1.0,0.009048902579899886,1.0588972431077694,0.5087826797385622,0.09580838323353295,0.05562130177514794,0.21248185776487666
WOODLAND CHARLOTTE BAG,STRAWBERRY LUNCH BOX WITH CUTLERY,0.1752021563342318,0.07681940700808626,0.0215633423180593,0.12307692307692308,1.6021592442645074,1.0,0.008104416561925589,1.0527497990258665,0.45567810457516345,0.0935672514619883,0.05010668163952836,0.201889338731444
WOODLAND CHARLOTTE BAG,JUMBO BAG WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.04043126684636118,0.0215633423180593,0.12307692307692308,3.0441025641025643,1.0,0.014479697183252085,1.0942450465787108,0.8141339869281048,0.11111111111111112,0.08612791702679344,0.32820512820512826
WOODLAND CHARLOTTE BAG,BIG DOUGHNUT FRIDGE MAGNETS + SAVE THE PLANET COTTON TOTE BAG,0.1752021563342318,0.03099730458221024,0.0215633423180593,0.12307692307692308,3.97056856187291,1.0,0.016132547714707103,1.1050030737220409,0.9070669934640525,0.11678832116788322,0.0950251417567134,0.4093645484949833
ROUND SNACK BOXES SET OF 4 FRUITS ,JUMBO BAG WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.04043126684636118,0.0215633423180593,0.12307692307692308,3.0441025641025643,1.0,0.014479697183252085,1.0942450465787108,0.8141339869281048,0.11111111111111112,0.08612791702679344,0.32820512820512826
WOODLAND CHARLOTTE BAG,GUMBALL COAT RACK,0.1752021563342318,0.08355795148247978,0.0215633423180593,0.12307692307692308,1.472952853598015,1.0,0.006923809039457721,1.045065493923488,0.38929738562091515,0.0909090909090909,0.043122171945701365,0.19057071960297767
WOODLAND CHARLOTTE BAG,PACK OF 6 BIRDY GIFT TAGS,0.1752021563342318,0.04851752021563342,0.0215633423180593,0.12307692307692308,2.536752136752137,1.0,0.013062968156290641,1.0850238804558567,0.7344771241830067,0.10666666666666666,0.07836129875789932,0.28376068376068375
ROUND SNACK BOXES SET OF 4 FRUITS ,CIRCUS PARADE LUNCH BOX ,0.1752021563342318,0.0444743935309973,0.0215633423180593,0.12307692307692308,2.7673659673659676,1.0,0.013771332669771364,1.0896344635172839,0.7743055555555558,0.10884353741496598,0.08226103938374743,0.303962703962704
WOODLAND CHARLOTTE BAG,STRAWBERRY CERAMIC TRINKET BOX,0.1752021563342318,0.06873315363881402,0.0215633423180593,0.12307692307692308,1.7906485671191554,1.0,0.009521145588887033,1.0619709651487208,0.5353349673202615,0.09696969696969698,0.05835466993209396,0.21840120663650076
WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.0215633423180593,0.0215633423180593,0.12307692307692308,5.707692307692308,1.0,0.01778539824616212,1.115761100865371,1.0000000000000002,0.12307692307692308,0.10375079465988558,0.5615384615384615
ROUND SNACK BOXES SET OF 4 FRUITS ,LUNCH BAG WOODLAND + WOODLAND CHARLOTTE BAG,0.1752021563342318,0.04043126684636118,0.0215633423180593,0.12307692307692308,3.0441025641025643,1.0,0.014479697183252085,1.0942450465787108,0.8141339869281048,0.11111111111111112,0.08612791702679344,0.32820512820512826
WOODLAND CHARLOTTE BAG,LUNCH BAG WOODLAND + ROUND SNACK BOXES SET OF 4 FRUITS ,0.1752021563342318,0.03369272237196765,0.0215633423180593,0.12307692307692308,3.6529230769230776,1.0,0.015660304705719955,1.1019293516810895,0.8805147058823531,0.11510791366906475,0.09250080463469584,0.3815384615384616
WOODLAND CHARLOTTE BAG,RED RETROSPOT MINI CASES,0.1752021563342318,0.04716981132075472,0.0215633423180593,0.12307692307692308,2.609230769230769,1.0,0.013299089660784214,1.0865607414763323,0.7477532679738562,0.10738255033557047,0.07966488956587967,0.2901098901098901
ROUND SNACK BOXES SET OF4 WOODLAND ,LUNCH BOX WITH CUTLERY RETROSPOT  + ROUND SNACK BOXES SET OF 4 FRUITS ,0.2722371967654987,0.03773584905660377,0.03234501347708895,0.1188118811881188,3.1485148514851486,1.0,0.022071911712353152,1.092007631969472,0.9376543209876543,0.11650485436893204,0.08425548437196662,0.487977369165488
ROUND SNACK BOXES SET OF4 WOODLAND ,SPACEBOY BIRTHDAY CARD,0.2722371967654987,0.04851752021563342,0.03234501347708895,0.1188118811881188,2.448844884488449,1.0,0.019136739779571494,1.079772252339562,0.8129629629629629,0.11214953271028037,0.07387877597958095,0.3927392739273928
ROUND SNACK BOXES SET OF4 WOODLAND ,PACK OF 60 MUSHROOM CAKE CASES,0.2722371967654987,0.0646900269541779,0.03234501347708895,0.1188118811881188,1.8366336633663365,1.0,0.014733981880399007,1.061419182894697,0.6259259259259258,0.10619469026548672,0.057865152509487254,0.3094059405940594
ROUND SNACK BOXES SET OF 4 FRUITS ,CARD CIRCUS PARADE,0.1752021563342318,0.03908355795148248,0.02021563342318059,0.11538461538461538,2.952254641909814,1.0,0.013368109792866949,1.0862533692722374,0.8017429193899782,0.10416666666666664,0.07940446650124068,0.3163129973474801
WOODLAND CHARLOTTE BAG,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF 4 FRUITS ,0.1752021563342318,0.0444743935309973,0.02021563342318059,0.11538461538461538,2.594405594405594,1.0,0.012423623774892655,1.0801593812258292,0.7450980392156864,0.10135135135135134,0.07421069762395573,0.28496503496503495
ROUND SNACK BOXES SET OF 4 FRUITS ,CHARLOTTE BAG APPLES DESIGN,0.1752021563342318,0.04043126684636118,0.02021563342318059,0.11538461538461538,2.853846153846154,1.0,0.013131988288373376,1.084729872260635,0.7875816993464053,0.10344827586206896,0.07811149524632671,0.3076923076923077
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN + ROUND SNACK BOXES SET OF 4 FRUITS ,0.1752021563342318,0.02021563342318059,0.02021563342318059,0.11538461538461538,5.707692307692308,1.0,0.016673810855776985,1.1075823274346654,1.0000000000000002,0.11538461538461538,0.097132578563115,0.5576923076923077
ROUND SNACK BOXES SET OF 4 FRUITS ,CHARLOTTE BAG SUKI DESIGN + WOODLAND CHARLOTTE BAG,0.1752021563342318,0.0431266846361186,0.02021563342318059,0.11538461538461538,2.6754807692307687,1.0,0.012659745279386228,1.0816828782374313,0.7592592592592593,0.1020408163265306,0.07551462621885156,0.29206730769230765
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN WOODLAND ANIMALS + WOODLAND CHARLOTTE BAG,0.1752021563342318,0.0431266846361186,0.02021563342318059,0.11538461538461538,2.6754807692307687,1.0,0.012659745279386228,1.0816828782374313,0.7592592592592593,0.1020408163265306,0.07551462621885156,0.29206730769230765
WOODLAND CHARLOTTE BAG,JUMBO BAG RED RETROSPOT + JUMBO BAG WOODLAND ANIMALS,0.1752021563342318,0.03504043126684636,0.02021563342318059,0.11538461538461538,3.2928994082840233,1.0,0.014076474306347671,1.0908238603070433,0.8442265795206972,0.10638297872340424,0.08326171035668242,0.34615384615384615
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.03638814016172507,0.02021563342318059,0.11538461538461538,3.1709401709401703,1.0,0.013840352801854097,1.0893003632954412,0.8300653594771242,0.10563380281690139,0.08197955890263581,0.33547008547008544
ROUND SNACK BOXES SET OF 4 FRUITS ,CHARLOTTE BAG SUKI DESIGN,0.1752021563342318,0.05121293800539083,0.02021563342318059,0.11538461538461538,2.2530364372469633,1.0,0.011243016252424786,1.072541896167819,0.6742919389978215,0.0980392156862745,0.06763548951048952,0.2550607287449393
WOODLAND CHARLOTTE BAG,CARD CIRCUS PARADE,0.1752021563342318,0.03908355795148248,0.02021563342318059,0.11538461538461538,2.952254641909814,1.0,0.013368109792866949,1.0862533692722374,0.8017429193899782,0.10416666666666664,0.07940446650124068,0.3163129973474801
ROUND SNACK BOXES SET OF 4 FRUITS ,CHOCOLATE BOX RIBBONS ,0.1752021563342318,0.04043126684636118,0.02021563342318059,0.11538461538461538,2.853846153846154,1.0,0.013131988288373376,1.084729872260635,0.7875816993464053,0.10344827586206896,0.07811149524632671,0.3076923076923077
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN SPACEBOY + PLASTERS IN TIN STRONGMAN,0.1752021563342318,0.03099730458221024,0.02021563342318059,0.11538461538461538,3.722408026755853,1.0,0.014784838819828392,1.0953943513418494,0.8867102396514163,0.10869565217391304,0.08708676580721086,0.38377926421404684
WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.1752021563342318,0.02830188679245283,0.02021563342318059,0.11538461538461538,4.076923076923077,1.0,0.01525708182881554,1.0984413453650534,0.9150326797385622,0.11029411764705882,0.08961911874533232,0.4148351648351648
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN STRONGMAN + PLASTERS IN TIN WOODLAND ANIMALS,0.1752021563342318,0.0431266846361186,0.02021563342318059,0.11538461538461538,2.6754807692307687,1.0,0.012659745279386228,1.0816828782374313,0.7592592592592593,0.1020408163265306,0.07551462621885156,0.29206730769230765
ROUND SNACK BOXES SET OF 4 FRUITS ,6 RIBBONS RUSTIC CHARM + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.03773584905660377,0.02021563342318059,0.11538461538461538,3.0576923076923075,1.0,0.013604231297360523,1.0877768662838392,0.8159041394335512,0.10489510489510488,0.08069381598793363,0.32554945054945056
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN,0.1752021563342318,0.04043126684636118,0.02021563342318059,0.11538461538461538,2.853846153846154,1.0,0.013131988288373376,1.084729872260635,0.7875816993464053,0.10344827586206896,0.07811149524632671,0.3076923076923077
WOODLAND CHARLOTTE BAG,PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.06334231805929919,0.02021563342318059,0.11538461538461538,1.8216039279869067,1.0,0.009117922711982621,1.058830423063401,0.5468409586056646,0.09259259259259259,0.05556170448256779,0.21726677577741407
ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND DESIGN  COTTON TOTE BAG,0.1752021563342318,0.04986522911051213,0.02021563342318059,0.11538461538461538,2.3139293139293136,1.0,0.011479137756918358,1.074065393179421,0.6884531590413944,0.09868421052631578,0.06895799236224769,0.2603950103950104
ROUND SNACK BOXES SET OF 4 FRUITS ,CHILDS BREAKFAST SET CIRCUS PARADE + ROUND SNACK BOXES SET OF4 WOODLAND ,0.1752021563342318,0.0215633423180593,0.02021563342318059,0.11538461538461538,5.350961538461537,1.0,0.01643768935128341,1.1060588304230634,0.9858387799564272,0.11450381679389313,0.09588895952532316,0.5264423076923076
ROUND SNACK BOXES SET OF4 WOODLAND ,COFFEE MUG APPLES DESIGN,0.2722371967654987,0.0673854447439353,0.03099730458221024,0.11386138613861385,1.6897029702970296,1.0,0.012652480002324887,1.0524477104006988,0.5608695652173912,0.10043668122270741,0.04983402964573913,0.28693069306930696
ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND  STICKERS,0.2722371967654987,0.04851752021563342,0.03099730458221024,0.11386138613861385,2.3468096809680965,1.0,0.017789030884692785,1.073740005119788,0.7885668276972624,0.10697674418604648,0.06867584775474714,0.37637513751375135
ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN SPACEBOY + PLASTERS IN TIN WOODLAND ANIMALS,0.2722371967654987,0.05660377358490566,0.03099730458221024,0.11386138613861385,2.0115511551155114,1.0,0.015587651935106542,1.064614735954464,0.6909822866344604,0.10407239819004524,0.06069306930693068,0.3307402168788307
ROUND SNACK BOXES SET OF4 WOODLAND ,RED STRIPE CERAMIC DRAWER KNOB,0.2722371967654987,0.05256064690026954,0.03099730458221024,0.11386138613861385,2.166285859355166,1.0,0.016688341409899665,1.069177370537126,0.7397745571658614,0.10550458715596328,0.06470149148627521,0.3518024879411018
ROUND SNACK BOXES SET OF4 WOODLAND ,ROUND CONTAINER SET OF 5 RETROSPOT,0.2722371967654987,0.04851752021563342,0.029649595687331536,0.1089108910891089,2.2447744774477445,1.0,0.01644132198981408,1.0677747828691224,0.7619528619528618,0.10185185185185185,0.06347291952991331,0.36001100110011003
ROUND SNACK BOXES SET OF4 WOODLAND ,STRAWBERRY CERAMIC TRINKET BOX,0.2722371967654987,0.06873315363881402,0.029649595687331536,0.1089108910891089,1.5845466899631135,1.0,0.010937874615848473,1.045088349805331,0.5069023569023567,0.09523809523809525,0.04314309868034558,0.2701417200543583
ROUND SNACK BOXES SET OF4 WOODLAND ,BIG DOUGHNUT FRIDGE MAGNETS,0.2722371967654987,0.06199460916442048,0.029649595687331536,0.1089108910891089,1.7567800258286697,1.0,0.012772357073837011,1.0526504941599282,0.591919191919192,0.09734513274336282,0.050017070672584485,0.29358588032716315
ROUND SNACK BOXES SET OF4 WOODLAND ,RED TOADSTOOL LED NIGHT LIGHT + ROUND SNACK BOXES SET OF 4 FRUITS ,0.2722371967654987,0.04043126684636118,0.02830188679245283,0.10396039603960396,2.5712871287128714,1.0,0.017294992044521618,1.0708999121383151,0.8396825396825396,0.0995260663507109,0.06620591834464346,0.401980198019802
ROUND SNACK BOXES SET OF4 WOODLAND ,RED RETROSPOT CUP,0.2722371967654987,0.05256064690026954,0.02830188679245283,0.10396039603960396,1.9779131759329778,1.0,0.013992923620142253,1.0573632559455555,0.6793650793650792,0.09545454545454543,0.0542512288213174,0.3212109672505712
