StockCode,History_Weeks,Positive_Weeks,ADI,CV2,Avg_Weekly_Units,Last_12W_Units,Demand_Class,Category,Subcategory,Supplier,Avg_Price,Avg_Cost,Lead_Time_Days,Lead_Time_SD_Days,Champion_Model,Backtest_MAE,Backtest_RMSE,Backtest_WAPE,Backtest_Bias,ML_Model,ML_MAE,ML_RMSE,ML_WAPE,ML_Bias,Overall_Source,Overall_Model,Overall_MAE,MAE_Improvement_vs_Stat,Hybrid_Forecast_12W_Units,Hybrid_Forecast_12W_Revenue,Hybrid_Forecast_12W_GrossProfit,Description
84926A,93,19,4.894736842105263,1.0667097841431334,4.311827956989247,124.0,Lumpy,General Merchandise,General Accessories,ValueLink Distribution,0.6390909090909092,0.38345454545454544,20.0,3.7,Naive,10.333333333333334,18.366636418607882,1.0,-1.0,RandomForest,10.634627042542798,16.872499571594478,1.0291574557299483,-0.7389299181056443,Statistical,Naive,10.333333333333334,0.0,0.0,0.0,0.0,Wake Up Cockerel Tile Coaster
84926D,91,19,4.7894736842105265,1.2573732596450207,4.263736263736264,92.0,Lumpy,General Merchandise,General Accessories,Gulf Source Co.,0.755,0.4718318181818182,19.0,3.4,Naive,7.666666666666667,16.263455967290593,1.0,-1.0,RandomForest,7.932333839732436,14.567034022790015,1.0346522399651004,-0.5795959253555681,Statistical,Naive,7.666666666666667,0.0,336.0,253.68,95.1445090909091,La Palmiera Tile Coaster
84926E,89,22,4.045454545454546,0.5839895679859097,5.46067415730337,104.0,Lumpy,Garden & Outdoor,Garden Accessories,Summit Procurement,0.5517391304347826,0.35917391304347823,32.0,9.8,Naive,8.666666666666666,17.048949136725895,1.0,-1.0,Ridge,9.620754504977706,14.816560266617522,1.1100870582666582,-0.39515627964950395,Statistical,Naive,8.666666666666666,0.0,48.0,26.483478260869568,9.24313043478261,Flowers Tile Coaster
84926F,89,18,4.944444444444445,0.9379730852933522,4.46067415730337,114.0,Lumpy,General Merchandise,General Accessories,Metro Wholesale,0.840952380952381,0.5239476190476191,19.0,6.0,CrostonSBA,8.84056546101868,12.757813704527168,0.9305858380019664,-0.5766635386256795,Ridge,8.762069492113419,13.2915887249848,0.9223231044329915,-0.670568640238166,ML,Ridge,8.762069492113419,0.008879066531590096,169.4875006806741,142.53091723908116,53.72834479911026,Psychedelic Tile Coaster
84927F,88,20,4.4,1.1958847736625513,1.5340909090909092,57.0,Lumpy,General Merchandise,General Accessories,Global Goods Ltd.,1.0591304347826087,0.7064217391304348,20.0,6.5,SeasonalNaive52,4.666666666666667,9.65228815704684,0.9824561403508771,-0.9824561403508771,RandomForest,5.138646522815128,9.097781008426356,1.0818203205926584,-0.6081479453925949,Statistical,SeasonalNaive52,4.666666666666667,0.0,1.0,1.0591304347826087,0.3527086956521739,Psychedelic Tile Hook
84929,93,26,3.576923076923077,0.6577454276978388,7.591397849462366,106.0,Lumpy,Garden & Outdoor,Garden Accessories,Summit Procurement,0.3451851851851852,0.23304814814814814,25.0,7.7,SES,8.833333333333334,9.948418520125049,1.0,0.09235096015789035,RandomForest,8.469550353729804,11.490841356745669,0.958817021176959,-0.7186269479074628,ML,RandomForest,8.469550353729804,0.041182978823041116,60.36450246588093,20.836931962296678,6.769096448738805,Asstd Fruit+Flowers Fridge Magnets
84931A,98,23,4.260869565217392,0.40164399092970543,0.8571428571428571,18.0,Intermittent,Garden & Outdoor,Garden Accessories,Metro Wholesale,2.5304347826086953,1.5081391304347829,30.0,6.4,SeasonalNaive52,1.25,2.5,0.8333333333333334,-0.5,RandomForest,1.6054597389451875,2.748892386114505,1.070306492630125,-0.7501993657133321,Statistical,SeasonalNaive52,1.25,0.0,1.0,2.5304347826086953,1.0222956521739124,Pink Scottie Dog W Flower Pattern
84931B,95,21,4.523809523809524,1.4149999999999998,1.263157894736842,57.0,Lumpy,Garden & Outdoor,Garden Accessories,ValueLink Distribution,2.5304347826086953,1.5283826086956522,33.0,8.8,SeasonalNaive52,4.416666666666667,10.152996273678689,0.9298245614035088,-0.7543859649122807,RandomForest,4.826233214327351,10.07133531676189,1.0160490977531265,-0.8900094801253216,Statistical,SeasonalNaive52,4.416666666666667,0.0,1.0,2.5304347826086953,1.002052173913043,Blue Scottie Dog W Flower Pattern
84932C,104,14,7.428571428571429,0.2010546241211466,1.6538461538461537,0.0,Intermittent,General Merchandise,General Accessories,Reliable Imports,2.5738095238095235,1.6626809523809523,22.0,5.3,Naive,0.0,0.0,,,HistGBR,0.274058180918345,0.29512283715229215,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Small Oriental Blue Folding Stool
84937,106,19,5.578947368421052,4.839041178601618,8.584905660377359,0.0,Lumpy,General Merchandise,General Accessories,Prime Supply Partners,2.084814814814815,1.336366666666667,21.0,4.0,Naive,0.0,0.0,,,RandomForest,0.32204764614941594,0.3693693180489132,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Kashmir Folkart Tumblers
84944,105,28,3.75,1.1351738069186097,2.0761904761904764,13.0,Lumpy,General Merchandise,General Accessories,Reliable Imports,3.21,1.8939000000000001,24.0,4.4,Naive,1.0833333333333333,2.3979157616563596,1.0,-1.0,RandomForest,1.270604195697082,2.244696999682886,1.172865411412691,-0.6420345301763901,Statistical,Naive,1.0833333333333333,0.0,0.0,0.0,0.0,Kashmir Folkart Baubles
84945,89,68,1.3088235294117647,2.2058826254969364,41.10112359550562,997.0,Erratic,Lighting,Decorative Lighting,Northstar Trading,0.8374193548387097,0.5677741935483871,35.0,9.8,SES,61.56812172166216,115.25255411950465,0.7410405824071674,-0.5842049969707495,HistGBR,70.14028393971252,124.46402461214079,0.8442160554428789,-0.8398844219135287,Statistical,SES,61.56812172166216,0.0,1001.9297868625952,839.0353957081604,270.16551898014296,Multi Colour Silver T-Light Holder
84946,106,87,1.2183908045977012,1.5684251035814254,30.132075471698112,598.0,Erratic,Kitchen & Dining,Tableware,Gulf Source Co.,1.2282857142857144,0.8242285714285714,24.0,6.9,Croston,25.83333333333333,43.57759789499593,0.5183946488294313,-0.3381939630441118,HistGBR,35.96321311833419,54.083936289028784,0.7216698284615556,-0.7216698284615556,Statistical,Croston,25.83333333333333,0.0,535.0640761415007,657.2115609520891,216.1964618512316,Antique Silver Tea Glass Etched
84947,105,69,1.5217391304347827,2.5646372224856178,23.02857142857143,628.0,Lumpy,Kitchen & Dining,Tableware,Apex Merchants,1.224945054945055,0.8219868131868131,19.0,6.3,CrostonSBA,41.01207094327299,72.3853931451043,0.7836701454128596,-0.6574348852160113,HistGBR,42.501590594184606,75.77555907530002,0.8121323043474765,-0.7642985210682338,Statistical,CrostonSBA,41.01207094327299,0.0,429.5466875083363,526.1710907313653,173.08937795143612,Antique Silver Tea Glass Engraved
84948,106,13,8.153846153846153,0.8718955441928413,1.3962264150943395,0.0,Lumpy,Lighting,Decorative Lighting,ValueLink Distribution,1.65,1.0065,30.0,9.7,Naive,0.0,0.0,,,HistGBR,0.2758484358449324,0.2972732718353885,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Silver Hanging T-Light Holder Dome
84949,106,73,1.452054794520548,2.1637460464625717,17.037735849056602,342.0,Lumpy,Lighting,Decorative Lighting,Reliable Imports,1.633333333333333,0.98,23.0,7.5,TSB,23.852656731845332,46.40369852332835,0.8369353239243976,-0.6531908909148072,RandomForest,23.287524447760713,46.22297004313008,0.8171061209740601,-0.7056737326130578,ML,RandomForest,23.287524447760713,0.023692634763410658,115.66723126500693,188.9231443995113,75.5692577598045,Silver Hanging T-Light Holder
84950,105,43,2.441860465116279,0.7172038249813308,7.40952380952381,114.0,Lumpy,Lighting,Decorative Lighting,Apex Merchants,0.7295454545454546,0.4815,29.0,8.5,MA4,8.5,10.816653826391969,0.8947368421052632,-0.05263157894736842,Ridge,8.205562070466268,11.793349324371778,0.8637433758385545,-0.5765084957825581,ML,Ridge,8.205562070466268,0.034639756415733136,183.64665472989395,133.97858220067263,45.552717948228704,Colour T-Light Holder
84951A,105,22,4.7727272727272725,1.0012623274161736,1.8571428571428572,55.0,Lumpy,Garden & Outdoor,Garden Accessories,ValueLink Distribution,1.3513636363636363,0.8675863636363637,36.0,6.7,SeasonalNaive52,4.583333333333333,9.853087502571634,1.0,-0.9272727272727272,RandomForest,4.785866899248241,9.692757065081699,1.0441891416541615,-0.8687152999440496,Statistical,SeasonalNaive52,4.583333333333333,0.0,24.0,32.43272727272727,11.610654545454544,Pistachio Lovebird Coaster
84951B,98,20,4.9,1.105461251834845,1.663265306122449,60.0,Lumpy,Garden & Outdoor,Garden Accessories,Gulf Source Co.,1.4272727272727272,0.8734999999999999,24.0,6.4,SeasonalNaive52,4.666666666666667,9.00925450115972,0.9333333333333333,-0.8666666666666667,Ridge,4.7947410189118065,8.43349140125139,0.9589482037823613,-0.4305318497827957,Statistical,SeasonalNaive52,4.666666666666667,0.0,26.0,37.1090909090909,14.39809090909091,Black Lovebird Coasters
84968A,104,31,3.3548387096774195,2.4968858131487894,0.8173076923076923,26.0,Lumpy,Stationery & Gifts,Cards & Wrap,Metro Wholesale,12.691935483870967,7.792848387096774,15.0,2.6,Naive,2.1666666666666665,6.940220937885671,1.0,-1.0,HistGBR,2.316004041989994,6.857126040479715,1.0689249424569203,-0.8758756767593974,Statistical,Naive,2.1666666666666665,0.0,0.0,0.0,0.0,Vintage Rose Cutlery
84968B,105,22,4.7727272727272725,1.247142857142857,1.3333333333333333,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Metro Wholesale,12.61153846153846,7.756046153846153,13.0,4.2,Naive,0.0,0.0,,,HistGBR,0.22547664316238614,0.24664529780020475,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,S/16 Vintage Ivory Cutlery
84968C,105,27,3.888888888888889,8.875660661239921,1.5333333333333334,4.0,Lumpy,Stationery & Gifts,Cards & Wrap,Evergreen Supply,12.685714285714285,6.8756571428571425,14.0,3.0,Naive,0.3333333333333333,0.7071067811865476,1.0,-1.0,HistGBR,0.45469966171632636,0.6263107753434395,1.364098985148979,-0.21958804003126053,Statistical,Naive,0.3333333333333333,0.0,0.0,0.0,0.0,Vintage Pistachio Cutlery
84968D,104,23,4.521739130434782,0.9557823129251697,0.40384615384615385,4.0,Lumpy,Stationery & Gifts,Cards & Wrap,Metro Wholesale,13.7675,7.544591666666666,11.0,3.2999999999999994,Naive,0.3333333333333333,0.5773502691896257,1.0,-1.0,HistGBR,0.4362677393723137,0.5023688860584181,1.3088032181169411,-0.248388338046985,Statistical,Naive,0.3333333333333333,0.0,12.0,165.21,74.67490000000001,Vintage Red Cutlery
84968E,105,23,4.565217391304348,8.418744228993543,1.0857142857142856,3.0,Lumpy,Stationery & Gifts,Cards & Wrap,Evergreen Supply,12.674999999999999,7.212025,12.0,4.1,Naive,0.25,0.5,1.0,-1.0,RandomForest,0.42940275862959726,0.4957659860042967,1.717611034518389,0.4091175362325305,Statistical,Naive,0.25,0.0,12.0,152.1,65.55569999999999,Vintage Black Cutlery
84968F,106,22,4.818181818181818,1.0750617283950616,0.42452830188679247,2.0,Lumpy,Stationery & Gifts,Cards & Wrap,Reliable Imports,12.75,7.1145,10.0,2.0,Naive,0.16666666666666666,0.408248290463863,1.0,-1.0,HistGBR,0.36257729343080675,0.39473127990043544,2.1754637605848406,0.8887012778681599,Statistical,Naive,0.16666666666666666,0.0,0.0,0.0,0.0,Vintage Sky Blue Cutlery
84969,99,36,2.75,0.4034147194219451,1.3232323232323233,19.0,Intermittent,Kitchen & Dining,Kitchen Accessories,Metro Wholesale,4.468378378378378,2.846402702702703,21.0,5.6,Naive,1.5833333333333333,2.9297326385411577,1.0,-1.0,RandomForest,1.6273490541310738,2.8062995772597543,1.0277994026090993,-0.7404161296258458,Statistical,Naive,1.5833333333333333,0.0,12.0,53.62054054054053,19.4637081081081,Box Colour Teaspoons
84970L,106,90,1.1777777777777778,2.9267538644470865,24.62264150943396,127.0,Erratic,Lighting,Decorative Lighting,Metro Wholesale,0.9819512195121951,0.6530463414634147,28.0,9.4,SES,9.456138596240876,13.286451207491629,0.8934934106684292,-0.032740323390999214,Ridge,9.207524273983424,14.021700284177282,0.8700022936047329,-0.27874360686233,ML,Ridge,9.207524273983424,0.026291315395512993,196.00306723619246,192.46545090070995,64.46636492650678,Single Heart Zinc T-Light Holder
84970S,106,94,1.127659574468085,1.095595944410141,27.31132075471698,127.0,Erratic,Lighting,Decorative Lighting,Evergreen Supply,0.8467857142857143,0.5631592857142858,31.0,5.9,Naive,5.416666666666667,7.879297769048542,0.5118110236220472,0.13385826771653545,Ridge,6.440079047338739,8.375105950496959,0.6085114060477549,-0.12334608189598692,Statistical,Naive,5.416666666666667,0.0,288.0,243.8742857142857,81.68441142857141,Hanging Heart Zinc T-Light Holder
84971L,106,13,8.153846153846153,0.41927462285177475,2.19811320754717,0.0,Intermittent,Garden & Outdoor,Garden Accessories,Evergreen Supply,1.2413636363636362,0.7746090909090909,35.0,7.9,Naive,0.0,0.0,,,HistGBR,0.27977205067935784,0.30130503370110817,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Large Heart Flowers Hook
84971S,106,57,1.8596491228070176,3.8159544925199325,10.358490566037736,85.0,Lumpy,Garden & Outdoor,Garden Accessories,Prime Supply Partners,0.851864406779661,0.5357762711864407,35.0,9.4,SES,7.083333333333333,14.704030504607948,1.0,-0.6740905326220871,RandomForest,6.921034458517208,14.46786091363513,0.9770872176730175,-0.7021784745927485,ML,RandomForest,6.921034458517208,0.02291278232698235,69.47632255269367,59.184406296582786,21.96064126355415,Small Heart Flowers Hook
84972L,83,10,8.3,0.34400000000000003,0.6024096385542169,0.0,Intermittent,Home Decor,Candles & Holders,Evergreen Supply,3.95,2.6189,18.0,4.1,Naive,0.0,0.0,,,HistGBR,0.31908891696872915,0.3473827492327628,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Giant Pink Heart Memo Holder
84974,100,24,4.166666666666667,0.5562165377751338,0.41,3.0,Lumpy,Home Decor,Frames & Signs,Northstar Trading,9.908333333333333,5.6774249999999995,17.0,3.7000000000000006,MA4,0.4166666666666667,0.5951190357119042,1.6666666666666667,0.0,HistGBR,0.441914826229125,0.5879868689831353,1.7676593049165,0.22508647177288107,Statistical,MA4,0.4166666666666667,0.0,0.0,0.0,0.0,S/2 Zinc Heart Planters
84975,105,31,3.3870967741935485,4.534159358322149,3.4095238095238094,0.0,Lumpy,Home Decor,Decorative Accessories,Prime Supply Partners,1.6835135135135135,1.080835135135135,18.0,4.7,Naive,0.0,0.0,,,HistGBR,0.2742382182992033,0.2959711624282105,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Heart Shaped Mirror
84976,100,19,5.2631578947368425,2.876172717207621,3.93,57.0,Lumpy,Home Decor,Decorative Accessories,Evergreen Supply,1.1172727272727272,0.6468909090909091,18.0,4.8,Naive,4.75,7.599342076785332,1.0,-1.0,HistGBR,4.661463241392018,6.248957182390866,0.9813606823983195,-0.580260302800183,ML,HistGBR,4.661463241392018,0.018639317601680472,35.56261253381695,39.733137094600934,16.72800634295233,Rectangular Shaped Mirror
84977,106,20,5.3,0.4279155188246099,1.2452830188679245,0.0,Intermittent,Lighting,Decorative Lighting,Metro Wholesale,1.25,0.7675,35.0,11.2,Naive,0.0,0.0,,,HistGBR,0.23017378454972123,0.25184511732254966,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Wire Flower T-Light Holder
84978,105,94,1.1170212765957446,1.5106581746699341,25.152380952380952,271.0,Erratic,Lighting,Decorative Lighting,Global Goods Ltd.,1.2201428571428572,0.8334028571428571,28.0,5.6,CrostonSBA,14.421165893574539,27.410427205040165,0.6385756115235959,-0.2041473960788446,HistGBR,15.00443423281053,28.114691744351124,0.6644029918587688,-0.3017807317496266,Statistical,CrostonSBA,14.421165893574539,0.0,248.3600020435938,303.03468249347634,96.05074719033948,Hanging Heart Jar T-Light Holder
84985A,105,31,3.3870967741935485,1.9612903225806453,1.4761904761904763,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Metro Wholesale,1.45,0.8395,13.0,3.0,Naive,0.0,0.0,,,HistGBR,0.2302162940438939,0.2515529564288355,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Green Paper Doilies
84986B,106,20,5.3,0.6519788495433423,1.490566037735849,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Northstar Trading,1.45,0.8308,12.0,3.5,Naive,0.0,0.0,,,HistGBR,0.22971207611324265,0.25096942870781086,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Silver Paper Doilies
84987,106,81,1.308641975308642,0.6296483317320289,8.075471698113208,84.0,Erratic,Stationery & Gifts,Cards & Wrap,ValueLink Distribution,1.447979797979798,0.8730818181818181,12.0,3.8,MA8,6.833333333333333,9.200033967328599,0.9761904761904762,-0.625,HistGBR,6.725441203222014,9.361413556698178,0.960777314746002,-0.679251845599201,ML,HistGBR,6.725441203222014,0.015789092211412448,56.94902756216106,82.46104142460392,32.73988089694587,Teatime Paper Doilies
84988,106,80,1.325,1.858948527977674,10.31132075471698,88.0,Erratic,Stationery & Gifts,Cards & Wrap,Evergreen Supply,1.4455208333333331,0.80081875,10.0,2.0,MA8,6.166666666666667,8.870303921888285,0.8409090909090909,-0.4715909090909091,RandomForest,6.332942674106891,9.169024789783748,0.863583091923667,-0.576288378152314,Statistical,MA8,6.166666666666667,0.0,88.5,127.92859374999998,57.056134374999985,Pink Heart Paper Doilies
84989A,105,31,3.3870967741935485,1.0228286878354782,3.1333333333333333,2.0,Lumpy,Storage & Organization,Boxes & Containers,Northstar Trading,0.55,0.3614,15.0,2.8,Naive,0.16666666666666666,0.408248290463863,1.0,-1.0,HistGBR,0.35990803493058526,0.4092933281946045,2.1594482095835117,0.6313993062625893,Statistical,Naive,0.16666666666666666,0.0,12.0,6.6000000000000005,2.2632000000000003,Green Fairy Cake Cases
84989B,105,18,5.833333333333333,0.9376731301939059,2.1714285714285713,0.0,Lumpy,Storage & Organization,Boxes & Containers,Summit Procurement,0.55,0.3872,17.0,3.2,Naive,0.0,0.0,,,HistGBR,0.23308184167692736,0.25491358838894285,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Black Fairy Cake Cases
84990,106,32,3.3125,3.59927812447293,7.264150943396227,0.0,Lumpy,Storage & Organization,Boxes & Containers,Northstar Trading,0.5424324324324324,0.34173243243243245,20.0,5.6,Naive,0.0,0.0,,,RandomForest,0.3576056274243371,0.4139520807644387,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Gold And Silver Fairy Cake Cases
84991,106,94,1.127659574468085,3.851225852804135,44.83018867924528,194.0,Erratic,Storage & Organization,Boxes & Containers,Prime Supply Partners,0.5395,0.343705,15.0,4.0,Naive,16.166666666666668,25.645012510557812,1.0,-1.0,Ridge,15.220800374263765,19.926984113366423,0.9414928066554906,-0.11622451952002714,ML,Ridge,15.220800374263765,0.05850719334450938,342.7085925622749,184.89128568734728,67.10062888073061,Teatime Fairy Cake Cases
84992,106,90,1.1777777777777778,8.672044026130697,54.179245283018865,211.0,Erratic,Storage & Organization,Boxes & Containers,Metro Wholesale,0.5404285714285715,0.35619,15.0,4.3,Naive,8.25,12.822506255278906,0.46919431279620855,0.36492890995260663,HistGBR,9.651735336448823,11.124413891620023,0.5489138579970895,0.07516802966266849,Statistical,Naive,8.25,0.0,48.0,25.94057142857143,8.84345142857143,Sweetheart Fairy Cake Cases
84993A,105,32,3.28125,1.2815082644628102,3.3523809523809525,28.0,Lumpy,Storage & Organization,Boxes & Containers,Apex Merchants,0.42,0.2738,16.0,5.4,Naive,2.3333333333333335,7.52772652709081,1.0,-1.0,HistGBR,2.583366026566932,7.4776220878570845,1.1071568685286852,-0.8698797687658085,Statistical,Naive,2.3333333333333335,0.0,312.0,131.04,45.614399999999996,Green Petit Four Cases
84993B,106,25,4.24,1.8600778546712802,1.2830188679245282,0.0,Lumpy,Storage & Organization,Boxes & Containers,Gulf Source Co.,0.42,0.2974,17.0,2.8,Naive,0.0,0.0,,,HistGBR,0.2809241667228467,0.2927258576962387,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Black Petit Four Cases
84997A,106,71,1.4929577464788732,6.16880151481399,7.584905660377358,66.0,Lumpy,Kitchen & Dining,Kitchen Accessories,Reliable Imports,3.871860465116279,2.505141860465116,24.0,7.6000000000000005,Naive,5.0,11.467344941179714,0.9090909090909091,-0.8181818181818182,Ridge,4.974309828225915,10.71648294377377,0.9044199687683482,-0.4125437237416054,ML,Ridge,4.974309828225915,0.005138034354816967,125.47067128221171,485.804931669196,171.48310077946914,Green Mini Dots Cutlery
84997B,106,91,1.164835164835165,3.0357938271604934,16.9811320754717,257.0,Erratic,Kitchen & Dining,Kitchen Accessories,Evergreen Supply,3.8237142857142863,2.65366,25.0,5.5,SeasonalNaive52,14.416666666666666,23.131868349386163,0.6731517509727627,-0.20622568093385213,Ridge,18.55821633523715,33.66697952424395,0.8665315020344195,-0.7527198093647004,Statistical,SeasonalNaive52,14.416666666666666,0.0,405.0,1548.604285714286,473.871985714286,Red Mini Dots Cutlery
84997C,106,90,1.1777777777777778,3.902305446778214,12.5,252.0,Erratic,Kitchen & Dining,Kitchen Accessories,Reliable Imports,3.834477611940299,2.58824776119403,22.0,7.4,CrostonSBA,19.83333333333333,35.99176189709321,0.9444444444444442,-0.8133526508668133,HistGBR,19.520936792754217,36.065455579525775,0.9295684187025818,-0.8465682671019781,ML,HistGBR,19.520936792754217,0.01575108607961906,138.44971334556408,530.8823262031175,172.54016559850606,Blue Mini Dots Cutlery
84997D,106,89,1.1910112359550562,8.713078949604828,13.537735849056604,181.0,Erratic,Kitchen & Dining,Kitchen Accessories,ValueLink Distribution,3.93,2.6527328571428574,25.0,7.8,SES,11.58333333333333,21.833807054615487,0.7679558011049722,-0.5062407391351073,HistGBR,11.322768770031807,21.0243677813383,0.750680802433048,-0.4247573219752521,ML,HistGBR,11.322768770031807,0.022494782443296946,124.52846725492552,489.39687631185734,159.056119575078,Pink Mini Dots Cutlery
85006,104,18,5.777777777777778,14.744732669927476,14.807692307692308,0.0,Lumpy,Storage & Organization,Boxes & Containers,Metro Wholesale,2.4242857142857144,1.762409523809524,17.0,5.8,Naive,0.0,0.0,,,HistGBR,0.40368264277660443,0.44061103908553767,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Nursery Des Round Boxes
85008,105,24,4.375,1.44,0.5714285714285714,0.0,Lumpy,Storage & Organization,Boxes & Containers,Summit Procurement,4.7,3.332348148148148,15.0,4.0,Naive,0.0,0.0,,,HistGBR,0.2249228784668241,0.24562700392117,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Coney Island Oval Boxes
85014A,106,73,1.452054794520548,24.542944807317827,9.31132075471698,75.0,Lumpy,General Merchandise,General Accessories,Gulf Source Co.,5.93530612244898,3.626516326530612,24.0,6.3,MA4,5.416666666666667,13.61448370914838,0.8666666666666667,-0.64,RandomForest,5.442830745457463,13.633900813831941,0.870852919273194,-0.6699494016734057,Statistical,MA4,5.416666666666667,0.0,21.0,124.64142857142858,48.484585714285714,Black/Blue Polkadot Umbrella
85014B,106,81,1.308641975308642,2.476321698599969,5.556603773584905,116.0,Erratic,General Merchandise,General Accessories,ValueLink Distribution,5.937583333333333,3.6456758333333337,19.0,5.1,MA4,7.958333333333333,15.504703587406414,0.8232758620689655,-0.7672413793103449,Ridge,7.820391292228904,14.627006901739497,0.8090059957478176,-0.616495216117296,ML,Ridge,7.820391292228904,0.017333031342964933,129.7901708386704,770.6399552021753,297.4670659714299,Red Retrospot Umbrella
85014C,106,17,6.235294117647059,9.254374340199007,1.990566037735849,0.0,Lumpy,General Merchandise,General Accessories,ValueLink Distribution,5.832000000000001,3.4117680000000004,17.0,3.0,Naive,0.0,0.0,,,HistGBR,0.2407815503883353,0.26184990556011967,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Blue/Brown Dots Ruffled Umbrella
85014D,106,14,7.571428571428571,7.966751197520427,5.150943396226415,0.0,Lumpy,General Merchandise,General Accessories,Gulf Source Co.,5.803703703703705,3.8304444444444443,20.0,5.2,Naive,0.0,0.0,,,RandomForest,0.43557456738459005,0.4732987665270355,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Pink/Brown Dots Ruffled Umbrella
85015,99,31,3.193548387096774,0.5328914348289578,4.959595959595959,197.0,Lumpy,Stationery & Gifts,Cards & Wrap,Gulf Source Co.,1.3179411764705882,0.8118529411764706,13.0,3.5,Naive,7.916666666666667,13.444329659748751,0.48223350253807107,0.4619289340101523,RandomForest,14.000500249591177,15.565500486966702,0.8528223502289042,-0.6656204801021075,Statistical,Naive,7.916666666666667,0.0,12.0,15.815294117647058,6.073058823529411,Vintage Postcard
85016,104,24,4.333333333333333,3.115978835978836,6.0576923076923075,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Northstar Trading,2.018,1.107832,10.0,2.8,Naive,0.0,0.0,,,HistGBR,0.36863865541762725,0.4007632779015161,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Vintage Notelets Kit
85017A,106,20,5.3,5.887350994428656,4.735849056603773,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Evergreen Supply,0.831304347826087,0.4472434782608696,11.0,2.7,Naive,0.0,0.0,,,HistGBR,0.302620176363443,0.33560436665163634,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Envelope Romantic Images
85017B,100,30,3.3333333333333335,0.8128314200804148,3.93,91.0,Lumpy,Stationery & Gifts,Cards & Wrap,ValueLink Distribution,0.6215625,0.350571875,12.0,4.1,SES,7.42364602543076,14.681066637105264,0.9789423330238366,-0.8626097381207168,HistGBR,7.520418185843703,15.015014980697375,0.9917034970343346,-0.9440991520625412,Statistical,SES,7.42364602543076,0.0,13.93083943065354,8.658887383615593,3.7751268840874475,Envelope Blossom Images
85017C,106,24,4.416666666666667,0.5562388414997024,2.6792452830188678,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Metro Wholesale,0.79625,0.44346250000000004,11.0,1.8,Naive,0.0,0.0,,,HistGBR,0.223025564853246,0.24026930730160628,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Envelope Curious Images
85018D,106,14,7.571428571428571,1.3664582815045458,3.330188679245283,0.0,Lumpy,Stationery & Gifts,Cards & Wrap,Evergreen Supply,1.8937499999999998,1.1077958333333333,11.0,3.6,Naive,0.0,0.0,,,HistGBR,0.4933638887349812,0.5769062277084006,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Yuletide Images S/6 Paper Boxes
85019A,100,21,4.761904761904762,0.7217686502258509,3.27,123.0,Lumpy,Stationery & Gifts,Notebooks & Desk,Reliable Imports,2.0681818181818183,1.1581818181818182,14.0,2.9,Naive,10.25,18.55846617225321,1.0,-1.0,RandomForest,10.299654423886222,18.30292685704709,1.0048443340376803,-0.9585052158285232,Statistical,Naive,10.25,0.0,312.0,645.2727272727274,283.9200000000001,Romantic Images Notebook
85019B,90,20,4.5,1.075148632580262,3.2222222222222223,128.0,Lumpy,Stationery & Gifts,Notebooks & Desk,Metro Wholesale,2.107142857142857,1.1357000000000002,13.0,3.3999999999999995,Naive,10.666666666666666,20.83266665599966,1.0,-1.0,RandomForest,10.697110555644185,19.87783287434157,1.0028541145916423,-0.8187376251188131,Statistical,Naive,10.666666666666666,0.0,24.0,50.57142857142857,23.31462857142857,Blossom Images Notebook
