Country,iso_year,iso_week,week_start,n_invoices,ATV,UPT,ASP,website_visitors,conversion_rate,footfall_aligned
Spain,2009,52,2009-12-23,2,516.765,199.5,2.590300751879699,,,True
Spain,2010,1,2010-01-10,1,143.85,83.0,1.7331325301204819,,,True
Spain,2010,3,2010-01-22,1,169.66,158.0,1.0737974683544305,,,True
Spain,2010,4,2010-01-27,1,179.3,126.0,1.423015873015873,,,True
Spain,2010,5,2010-02-01,1,32.7,18.0,1.8166666666666669,,,True
Spain,2010,8,2010-02-28,1,6.35,1.0,6.35,,,True
Spain,2010,9,2010-03-01,1,20.58,49.0,0.42,,,True
Spain,2010,10,2010-03-09,1,48.3,22.0,2.1954545454545453,,,True
Spain,2010,12,2010-03-25,2,81.66,54.0,1.5122222222222221,,,True
Spain,2010,15,2010-04-13,2,42.5,22.0,1.9318181818181819,,,True
Spain,2010,18,2010-05-04,2,87.525,67.5,1.2966666666666669,,,True
Spain,2010,19,2010-05-13,1,176.85,108.0,1.6375,,,True
Spain,2010,24,2010-06-16,1,35.58,61.0,0.5832786885245901,,,True
Spain,2010,29,2010-07-22,1,15.0,4.0,3.75,,,True
Spain,2010,30,2010-07-28,1,104.25,66.0,1.5795454545454546,,,True
Spain,2010,32,2010-08-12,1,59.72,120.0,0.49766666666666665,,,True
Spain,2010,33,2010-08-22,1,33.39,21.0,1.59,,,True
Spain,2010,35,2010-08-31,1,48.48,48.0,1.01,,,True
Spain,2010,36,2010-09-06,1,130.1,94.0,1.3840425531914893,,,True
Spain,2010,37,2010-09-14,4,101.3475,80.5,1.258975155279503,,,True
Spain,2010,39,2010-09-29,3,83.28666666666668,53.333333333333336,1.561625,,,True
Spain,2010,40,2010-10-05,1,26.2,22.0,1.190909090909091,,,True
Spain,2010,41,2010-10-13,3,823.3899999999999,385.0,2.1386753246753245,,,True
Spain,2010,42,2010-10-19,3,425.09999999999997,221.33333333333334,1.9206325301204816,,,True
Spain,2010,44,2010-11-02,3,73.96666666666667,23.333333333333332,3.1700000000000004,,,True
Spain,2010,45,2010-11-09,1,1233.6,608.0,2.0289473684210524,,,True
Spain,2010,47,2010-11-26,2,137.925,69.0,1.998913043478261,,,True
Spain,2010,49,2010-12-09,1,20.55,13.0,1.580769230769231,,,True
Spain,2010,50,2010-12-13,2,117.75,47.0,2.50531914893617,,,True
Spain,2011,1,2011-01-07,1,153.15,90.0,1.7016666666666667,,,True
Spain,2011,2,2011-01-10,3,305.72,111.66666666666667,2.7377910447761193,,,True
Spain,2011,3,2011-01-18,2,99.785,55.5,1.7979279279279279,,,True
Spain,2011,4,2011-01-24,2,175.54,73.0,2.4046575342465752,,,True
Spain,2011,5,2011-02-01,2,51.099999999999994,45.5,1.1230769230769229,,,True
Spain,2011,6,2011-02-09,1,115.65,75.0,1.542,,,True
Spain,2011,7,2011-02-14,1,96.30000000000001,42.0,2.292857142857143,,,True
Spain,2011,9,2011-03-04,1,20.4,24.0,0.85,,,True
Spain,2011,11,2011-03-16,2,48.724999999999994,33.5,1.4544776119402982,,,True
Spain,2011,12,2011-03-22,3,178.38333333333333,58.0,3.075574712643678,,,True
Spain,2011,15,2011-04-11,1,56.6,38.0,1.4894736842105263,,,True
Spain,2011,16,2011-04-21,1,236.03,91.0,2.5937362637362638,,,True
Spain,2011,17,2011-04-28,1,40.2,30.0,1.34,,,True
Spain,2011,18,2011-05-04,2,191.55,90.0,2.1283333333333334,,,True
Spain,2011,22,2011-05-31,2,125.6,70.0,1.7942857142857143,,,True
Spain,2011,23,2011-06-06,2,92.59,65.0,1.4244615384615384,,,True
Spain,2011,24,2011-06-16,4,47.760000000000005,31.0,1.5406451612903227,,,True
Spain,2011,27,2011-07-04,2,914.7,302.0,3.028807947019868,,,True
Spain,2011,28,2011-07-11,1,57.95,45.0,1.287777777777778,,,True
Spain,2011,29,2011-07-20,1,31.8,4.0,7.95,,,True
Spain,2011,30,2011-07-25,2,182.64999999999998,179.0,1.0203910614525138,,,True
Spain,2011,31,2011-08-04,2,73.11999999999999,21.0,3.4819047619047616,,,True
Spain,2011,33,2011-08-16,2,12.504999999999999,6.5,1.9238461538461538,,,True
Spain,2011,34,2011-08-24,2,181.57999999999998,148.5,1.2227609427609427,,,True
Spain,2011,35,2011-08-31,1,16.5,4.0,4.125,,,True
Spain,2011,36,2011-09-05,2,115.255,47.5,2.426421052631579,,,True
Spain,2011,38,2011-09-19,4,155.47,127.0,1.2241732283464566,,,True
Spain,2011,39,2011-09-27,1,53.4,60.0,0.89,,,True
Spain,2011,40,2011-10-07,1,57.660000000000004,42.0,1.372857142857143,,,True
Spain,2011,41,2011-10-14,1,1076.6399999999999,432.0,2.492222222222222,,,True
Spain,2011,42,2011-10-18,3,95.58999999999999,95.66666666666667,0.9991986062717768,,,True
Spain,2011,43,2011-10-24,3,131.99666666666667,83.33333333333333,1.58396,,,True
Spain,2011,44,2011-11-03,2,131.875,53.0,2.4882075471698113,,,True
Spain,2011,45,2011-11-08,3,96.52333333333333,60.333333333333336,1.5998342541436463,,,True
Spain,2011,46,2011-11-17,4,74.805,50.5,1.4812871287128715,,,True
Spain,2011,47,2011-11-21,2,39.08,22.0,1.7763636363636364,,,True
Spain,2011,48,2011-11-29,1,45.34,24.0,1.8891666666666669,,,True
Spain,2011,49,2011-12-06,2,37.230000000000004,34.0,1.0950000000000002,,,True
Sweden,2010,3,2010-01-20,1,81.6,32.0,2.55,,,True
Sweden,2010,4,2010-01-31,1,150.9,75.0,2.012,,,True
Sweden,2010,6,2010-02-10,1,13.200000000000001,24.0,0.55,,,True
Sweden,2010,7,2010-02-16,1,17.700000000000003,6.0,2.9500000000000006,,,True
Sweden,2010,8,2010-02-24,4,232.82,182.0,1.2792307692307692,,,True
Sweden,2010,10,2010-03-09,3,82.56666666666666,32.666666666666664,2.5275510204081635,,,True
Sweden,2010,12,2010-03-22,1,53.4,36.0,1.4833333333333334,,,True
Sweden,2010,14,2010-04-07,4,237.79000000000002,313.0,0.7597124600638978,,,True
Sweden,2010,15,2010-04-16,4,278.5225,323.75,0.8603011583011583,,,True
Sweden,2010,16,2010-04-19,2,285.40000000000003,850.0,0.33576470588235297,,,True
Sweden,2010,19,2010-05-12,4,188.06,470.0,0.4001276595744681,,,True
Sweden,2010,23,2010-06-09,1,106.20000000000002,36.0,2.9500000000000006,,,True
Sweden,2010,26,2010-06-28,1,272.3,102.0,2.669607843137255,,,True
Sweden,2010,29,2010-07-19,1,23.400000000000002,36.0,0.65,,,True
Sweden,2010,30,2010-07-27,1,113.69999999999999,70.0,1.624285714285714,,,True
Sweden,2010,32,2010-08-13,2,80.58,78.0,1.033076923076923,,,True
Sweden,2010,33,2010-08-16,1,325.54,265.0,1.2284528301886792,,,True
Sweden,2010,36,2010-09-06,1,156.0,48.0,3.25,,,True
Sweden,2010,37,2010-09-14,1,76.39999999999999,56.0,1.364285714285714,,,True
Sweden,2010,39,2010-10-01,1,15.0,4.0,3.75,,,True
Sweden,2010,40,2010-10-04,3,185.48333333333335,183.0,1.0135701275045539,,,True
Sweden,2010,41,2010-10-12,1,164.28000000000003,78.0,2.1061538461538465,,,True
Sweden,2010,43,2010-10-27,1,113.63,69.0,1.6468115942028985,,,True
Sweden,2010,44,2010-11-02,1,39.599999999999994,24.0,1.6499999999999997,,,True
Sweden,2010,46,2010-11-19,2,189.45,36.0,5.262499999999999,,,True
Sweden,2010,47,2010-11-26,1,34.0,8.0,4.25,,,True
Sweden,2010,50,2010-12-17,1,215.1,378.0,0.569047619047619,,,True
Sweden,2011,1,2011-01-04,1,114.95999999999998,104.0,1.1053846153846152,,,True
Sweden,2011,4,2011-01-28,1,994.8000000000001,952.0,1.0449579831932774,,,True
Sweden,2011,5,2011-02-01,1,293.55,129.0,2.275581395348837,,,True
Sweden,2011,11,2011-03-14,1,338.40000000000003,288.0,1.175,,,True
Sweden,2011,12,2011-03-24,1,64.8,48.0,1.3499999999999999,,,True
Sweden,2011,15,2011-04-15,1,60.9,30.0,2.03,,,True
Sweden,2011,17,2011-04-27,1,33.0,20.0,1.65,,,True
Sweden,2011,19,2011-05-12,1,374.40000000000003,576.0,0.65,,,True
Sweden,2011,22,2011-06-02,1,61.75,49.0,1.260204081632653,,,True
Sweden,2011,25,2011-06-23,1,91.5,42.0,2.1785714285714284,,,True
Sweden,2011,27,2011-07-06,1,515.3399999999999,762.0,0.6762992125984251,,,True
Sweden,2011,30,2011-07-31,2,256.43,181.0,1.4167403314917126,,,True
Sweden,2011,31,2011-08-04,1,518.4,720.0,0.72,,,True
Sweden,2011,33,2011-08-16,1,56.0,37.0,1.5135135135135136,,,True
Sweden,2011,34,2011-08-25,1,38.099999999999994,29.0,1.3137931034482757,,,True
Sweden,2011,35,2011-09-02,1,30.9,29.0,1.0655172413793104,,,True
Sweden,2011,37,2011-09-13,1,1652.16,2112.0,0.7822727272727273,,,True
Sweden,2011,42,2011-10-17,1,457.0,570.0,0.8017543859649123,,,True
Sweden,2011,43,2011-10-30,1,39.120000000000005,60.0,0.652,,,True
Sweden,2011,44,2011-11-06,1,80.47,99.0,0.8128282828282828,,,True
Sweden,2011,45,2011-11-11,1,87.85,39.0,2.2525641025641026,,,True
Sweden,2011,46,2011-11-14,1,160.0,128.0,1.25,,,True
Switzerland,2009,51,2009-12-17,1,132.5,46.0,2.880434782608696,,,True
Switzerland,2010,6,2010-02-11,1,20.4,24.0,0.85,,,True
Switzerland,2010,9,2010-03-04,2,81.135,43.5,1.8651724137931036,,,True
Switzerland,2010,11,2010-03-19,1,41.2,28.0,1.4714285714285715,,,True
Switzerland,2010,14,2010-04-11,1,50.39999999999999,24.0,2.0999999999999996,,,True
Switzerland,2010,17,2010-04-29,1,176.28,104.0,1.695,,,True
Switzerland,2010,19,2010-05-12,1,21.54,22.0,0.979090909090909,,,True
Switzerland,2010,20,2010-05-18,3,418.46999999999997,251.0,1.6672111553784859,,,True
Switzerland,2010,21,2010-05-26,1,193.32,108.0,1.79,,,True
Switzerland,2010,26,2010-06-28,2,249.55,352.5,0.7079432624113475,,,True
Switzerland,2010,29,2010-07-25,1,15.299999999999999,6.0,2.55,,,True
Switzerland,2010,32,2010-08-09,2,86.39,51.0,1.693921568627451,,,True
Switzerland,2010,33,2010-08-20,1,115.28999999999999,75.0,1.5372,,,True
Switzerland,2010,35,2010-09-02,1,176.54,250.0,0.70616,,,True
Switzerland,2010,37,2010-09-15,1,82.0,22.0,3.727272727272727,,,True
Switzerland,2010,39,2010-09-30,1,19.799999999999997,12.0,1.6499999999999997,,,True
Switzerland,2010,40,2010-10-08,1,47.849999999999994,27.0,1.772222222222222,,,True
Switzerland,2010,41,2010-10-15,1,934.82,470.0,1.9889787234042555,,,True
Switzerland,2010,42,2010-10-22,1,45.24,28.0,1.6157142857142859,,,True
Switzerland,2010,43,2010-10-26,2,181.24,79.0,2.2941772151898734,,,True
Switzerland,2010,44,2010-11-02,1,63.18,42.0,1.5042857142857142,,,True
Switzerland,2010,45,2010-11-10,1,49.7,22.0,2.2590909090909093,,,True
Switzerland,2010,46,2010-11-15,2,734.2299999999999,261.5,2.807762906309751,,,True
Switzerland,2010,47,2010-11-23,1,62.03999999999999,48.0,1.2924999999999998,,,True
Switzerland,2010,51,2010-12-20,1,366.36,208.0,1.761346153846154,,,True
Switzerland,2011,3,2011-01-19,2,440.125,328.5,1.3398021308980212,,,True
Switzerland,2011,4,2011-01-28,1,72.89999999999999,34.0,2.1441176470588235,,,True
Switzerland,2011,5,2011-02-04,1,81.0,30.0,2.7,,,True
Switzerland,2011,8,2011-02-24,2,239.825,82.5,2.9069696969696968,,,True
Switzerland,2011,9,2011-02-28,1,48.0,34.0,1.411764705882353,,,True
Switzerland,2011,10,2011-03-09,1,156.6,108.0,1.45,,,True
Switzerland,2011,12,2011-03-25,1,106.2,36.0,2.95,,,True
Switzerland,2011,13,2011-03-30,1,150.66,133.0,1.132781954887218,,,True
Switzerland,2011,15,2011-04-14,1,113.6,30.0,3.7866666666666666,,,True
Switzerland,2011,16,2011-04-21,1,80.71,61.0,1.3231147540983605,,,True
Switzerland,2011,18,2011-05-05,1,488.73,436.0,1.1209403669724771,,,True
Switzerland,2011,19,2011-05-09,1,76.5,30.0,2.55,,,True
Switzerland,2011,22,2011-05-31,1,120.4,56.0,2.15,,,True
Switzerland,2011,23,2011-06-08,2,371.79999999999995,115.0,3.233043478260869,,,True
Switzerland,2011,25,2011-06-24,2,92.75,53.0,1.75,,,True
Switzerland,2011,27,2011-07-08,1,72.36000000000001,36.0,2.0100000000000002,,,True
Switzerland,2011,30,2011-07-25,3,195.28666666666666,111.33333333333333,1.7540718562874251,,,True
Switzerland,2011,31,2011-08-02,1,731.33,354.0,2.06590395480226,,,True
Switzerland,2011,32,2011-08-10,1,19.9,2.0,9.95,,,True
Switzerland,2011,33,2011-08-19,1,88.42,58.0,1.5244827586206897,,,True
Switzerland,2011,37,2011-09-14,1,41.44,20.0,2.072,,,True
Switzerland,2011,38,2011-09-22,1,315.29999999999995,198.0,1.5924242424242423,,,True
Switzerland,2011,39,2011-09-28,2,198.835,162.5,1.2236,,,True
Switzerland,2011,40,2011-10-05,1,497.02,364.0,1.3654395604395604,,,True
Switzerland,2011,41,2011-10-11,2,243.79500000000002,106.5,2.289154929577465,,,True
Switzerland,2011,43,2011-10-25,2,131.75,113.0,1.165929203539823,,,True
Switzerland,2011,44,2011-11-06,1,1336.8500000000001,565.0,2.3661061946902655,,,True
Switzerland,2011,46,2011-11-18,1,235.62,135.0,1.7453333333333334,,,True
Switzerland,2011,47,2011-11-23,1,62.9,38.0,1.6552631578947368,,,True
Switzerland,2011,48,2011-11-29,1,40.28,20.0,2.0140000000000002,,,True
Thailand,2010,25,2010-06-21,1,653.76,624.0,1.0476923076923077,,,True
Thailand,2010,27,2010-07-05,1,264.35,117.0,2.25940170940171,,,True
USA,2010,2,2010-01-11,1,68.10000000000001,30.0,2.2700000000000005,,,True
USA,2010,3,2010-01-19,1,369.8,116.0,3.1879310344827587,,,True
USA,2010,4,2010-01-27,1,79.35,53.0,1.4971698113207546,,,True
USA,2010,19,2010-05-11,1,79.35,53.0,1.4971698113207546,,,True
USA,2010,23,2010-06-09,1,60.6,60.0,1.01,,,True
USA,2010,25,2010-06-24,1,80.64,96.0,0.84,,,True
USA,2010,30,2010-07-30,1,45.699999999999996,6.0,7.616666666666666,,,True
USA,2010,41,2010-10-12,1,16.5,10.0,1.65,,,True
USA,2010,46,2010-11-15,1,31.799999999999997,16.0,1.9874999999999998,,,True
USA,2011,16,2011-04-19,1,24.0,6.0,4.0,,,True
USA,2011,41,2011-10-10,1,452.46,284.0,1.593169014084507,,,True
USA,2011,42,2011-10-21,1,55.56,48.0,1.1575,,,True
USA,2011,49,2011-12-05,1,82.20000000000002,84.0,0.9785714285714288,,,True
United Arab Emirates,2009,50,2009-12-10,1,178.01,163.0,1.092085889570552,,,True
United Arab Emirates,2010,8,2010-02-22,1,187.92000000000002,174.0,1.08,,,True
United Arab Emirates,2010,12,2010-03-24,1,296.42,488.0,0.6074180327868853,,,True
United Arab Emirates,2010,33,2010-08-19,1,390.62,262.0,1.4909160305343512,,,True
United Arab Emirates,2010,41,2010-10-11,1,25.200000000000003,12.0,2.1,,,True
United Arab Emirates,2010,45,2010-11-10,1,314.61,91.0,3.4572527472527472,,,True
United Arab Emirates,2011,7,2011-02-14,1,87.66,86.0,1.0193023255813953,,,True
United Arab Emirates,2011,35,2011-09-01,1,221.0,147.0,1.5034013605442176,,,True
United Kingdom,2009,49,2009-12-01,330,66.312,34.74848484848485,1.9083421993546699,,,True
United Kingdom,2009,50,2009-12-07,377,85.12962864721486,44.177718832891244,1.9269810867607327,,,True
United Kingdom,2009,51,2009-12-14,348,94.18597701149426,71.46551724137932,1.3179219943707277,,,True
United Kingdom,2009,52,2009-12-21,48,106.09229166666667,67.83333333333333,1.564014127764128,,,True
United Kingdom,2010,1,2010-01-04,148,140.58655405405406,85.79729729729729,1.6385895416601042,,,True
United Kingdom,2010,2,2010-01-11,180,108.57327777777778,59.92777777777778,1.8117354222675441,,,True
United Kingdom,2010,3,2010-01-18,192,70.47395833333333,44.890625,1.5699037011254204,,,True
United Kingdom,2010,4,2010-01-25,221,73.7247963800905,44.13122171945702,1.670581359581667,,,True
United Kingdom,2010,5,2010-02-01,202,83.00480198019802,49.78217821782178,1.667359785202864,,,True
United Kingdom,2010,6,2010-02-08,181,62.88580110497237,34.773480662983424,1.808441372735939,,,True
United Kingdom,2010,7,2010-02-15,210,90.6805238095238,57.042857142857144,1.589691126137407,,,True
United Kingdom,2010,8,2010-02-22,218,103.83211009174313,66.04128440366972,1.5722303257623118,,,True
United Kingdom,2010,9,2010-03-01,258,89.1786046511628,63.934108527131784,1.3948517732646257,,,True
United Kingdom,2010,10,2010-03-08,199,81.59356783919597,58.49246231155779,1.3949415807560137,,,True
United Kingdom,2010,11,2010-03-15,253,90.15229249011857,52.58498023715415,1.7144114552014431,,,True
United Kingdom,2010,12,2010-03-22,272,80.87823529411764,82.3125,0.9825753718343829,,,True
United Kingdom,2010,13,2010-03-29,210,89.07880952380953,50.114285714285714,1.777513302926644,,,True
United Kingdom,2010,14,2010-04-06,204,87.19044117647059,54.69607843137255,1.5940894425524288,,,True
United Kingdom,2010,15,2010-04-12,217,81.12308755760368,46.714285714285715,1.7365798559731676,,,True
United Kingdom,2010,16,2010-04-19,272,74.00088235294118,43.69117647058823,1.6937260181756986,,,True
United Kingdom,2010,17,2010-04-26,284,87.0580633802817,49.28521126760563,1.7664135171822535,,,True
United Kingdom,2010,18,2010-05-04,223,80.08789237668162,53.74887892376682,1.4900383781077926,,,True
United Kingdom,2010,19,2010-05-10,244,92.8366393442623,60.22540983606557,1.541486219802654,,,True
United Kingdom,2010,20,2010-05-17,234,81.96615384615386,57.9059829059829,1.4155040590405907,,,True
United Kingdom,2010,21,2010-05-24,256,76.882578125,66.03125,1.1643362517747278,,,True
United Kingdom,2010,22,2010-06-01,177,74.20796610169491,50.378531073446325,1.4730077380284847,,,True
United Kingdom,2010,23,2010-06-07,321,108.1842367601246,64.51713395638629,1.676829550941574,,,True
United Kingdom,2010,24,2010-06-14,236,73.15724576271187,47.92372881355932,1.5265349248452698,,,True
United Kingdom,2010,25,2010-06-21,206,67.99519417475729,38.56310679611651,1.763218781470292,,,True
United Kingdom,2010,26,2010-06-28,244,81.15950819672132,54.307377049180324,1.4944472115312055,,,True
United Kingdom,2010,27,2010-07-05,222,75.07693693693693,37.513513513513516,2.0013304514889527,,,True
United Kingdom,2010,28,2010-07-12,222,99.839009009009,61.21621621621622,1.630924208977189,,,True
United Kingdom,2010,29,2010-07-19,224,85.97928571428572,60.4375,1.4226148618702912,,,True
United Kingdom,2010,30,2010-07-26,217,106.03488479262673,49.06912442396313,2.1609288129226147,,,True
United Kingdom,2010,31,2010-08-02,214,94.70668224299065,55.177570093457945,1.716398204607046,,,True
United Kingdom,2010,32,2010-08-09,216,96.05277777777779,70.01851851851852,1.3718196244379794,,,True
United Kingdom,2010,33,2010-08-16,218,89.86899082568807,62.10550458715596,1.4470374473742522,,,True
United Kingdom,2010,34,2010-08-23,229,92.4232751091703,67.117903930131,1.377028627195836,,,True
United Kingdom,2010,35,2010-08-31,162,84.23117283950617,48.907407407407405,1.7222579830872145,,,True
United Kingdom,2010,36,2010-09-06,223,69.99331838565023,40.4304932735426,1.7312011978704525,,,True
United Kingdom,2010,37,2010-09-13,254,74.63444881889764,52.074803149606296,1.433216148786573,,,True
United Kingdom,2010,38,2010-09-20,304,90.19717105263157,60.88157894736842,1.4815182623730279,,,True
United Kingdom,2010,39,2010-09-27,360,115.32075,152.68055555555554,0.7553073774219959,,,True
United Kingdom,2010,40,2010-10-04,370,94.2105945945946,65.48108108108109,1.4387452534257883,,,True
United Kingdom,2010,41,2010-10-11,384,105.378359375,64.19010416666667,1.6416605136110998,,,True
United Kingdom,2010,42,2010-10-18,385,87.25735064935066,61.68051948051948,1.4146662736345645,,,True
United Kingdom,2010,43,2010-10-25,331,81.1863746223565,45.027190332326285,1.803052200751476,,,True
United Kingdom,2010,44,2010-11-01,371,82.31646900269541,59.83288409703504,1.3757730426164518,,,True
United Kingdom,2010,45,2010-11-08,445,83.95429213483146,46.65393258426966,1.7995115842204135,,,True
United Kingdom,2010,46,2010-11-15,451,75.55363636363637,49.84257206208426,1.5158454557587082,,,True
United Kingdom,2010,47,2010-11-22,469,70.43904051172709,43.04264392324094,1.636494278496062,,,True
United Kingdom,2010,48,2010-11-29,428,78.9846261682243,43.11214953271028,1.8320734879687837,,,True
United Kingdom,2010,49,2010-12-06,361,77.03096952908588,37.04986149584487,2.0791162616822434,,,True
United Kingdom,2010,50,2010-12-13,290,90.42203448275862,57.60689655172414,1.569639051837663,,,True
United Kingdom,2010,51,2010-12-20,69,77.38594202898551,49.68115942028985,1.5576516919486583,,,True
United Kingdom,2011,1,2011-01-04,168,102.04767857142856,68.79761904761905,1.4833024744765528,,,True
United Kingdom,2011,2,2011-01-10,163,85.229263803681,53.23312883435583,1.601056816872191,,,True
United Kingdom,2011,3,2011-01-17,146,71.42842465753424,46.986301369863014,1.5201967930029152,,,True
United Kingdom,2011,4,2011-01-24,198,69.78444444444445,41.025252525252526,1.7010119414009603,,,True
United Kingdom,2011,5,2011-01-31,191,75.29434554973821,48.25130890052356,1.5604622395833332,,,True
United Kingdom,2011,6,2011-02-07,146,82.31739726027398,46.794520547945204,1.7591247072599534,,,True
United Kingdom,2011,7,2011-02-14,193,77.66523316062175,70.04663212435233,1.1087647015311783,,,True
United Kingdom,2011,8,2011-02-21,200,90.11205,65.155,1.383041209423682,,,True
United Kingdom,2011,9,2011-02-28,188,75.45095744680852,45.52127659574468,1.6574877307782194,,,True
United Kingdom,2011,10,2011-03-07,200,71.43895,42.01,1.7005224946441326,,,True
United Kingdom,2011,11,2011-03-14,208,86.08254807692309,53.01923076923077,1.623609902067465,,,True
United Kingdom,2011,12,2011-03-21,211,75.7391943127962,49.62085308056872,1.5263581661891115,,,True
United Kingdom,2011,13,2011-03-28,236,70.77800847457627,52.94491525423729,1.3368235294117647,,,True
United Kingdom,2011,14,2011-04-04,228,65.24833333333333,45.16228070175438,1.4447528406331942,,,True
United Kingdom,2011,15,2011-04-11,252,80.61261904761905,53.42460317460318,1.5089044046646363,,,True
United Kingdom,2011,16,2011-04-18,189,114.3069312169312,73.63492063492063,1.5523467701372422,,,True
United Kingdom,2011,17,2011-04-26,136,91.7975,73.4779411764706,1.2493205243670569,,,True
United Kingdom,2011,18,2011-05-03,247,65.15627530364372,45.64372469635627,1.427496895511797,,,True
United Kingdom,2011,19,2011-05-09,268,75.72507462686568,41.3134328358209,1.8329407514450868,,,True
United Kingdom,2011,20,2011-05-16,314,79.9518152866242,42.37898089171974,1.8865912677538137,,,True
United Kingdom,2011,21,2011-05-23,218,75.05233944954128,39.30733944954128,1.9093721554440424,,,True
United Kingdom,2011,22,2011-05-31,167,83.022874251497,49.92215568862275,1.6630466594698332,,,True
United Kingdom,2011,23,2011-06-06,266,83.20906015037595,62.90601503759399,1.322752046853523,,,True
United Kingdom,2011,24,2011-06-13,243,96.31592592592592,49.8724279835391,1.9312459773908737,,,True
United Kingdom,2011,25,2011-06-20,206,69.87461165048543,45.28155339805825,1.5431142795883361,,,True
United Kingdom,2011,26,2011-06-27,173,66.0513294797688,41.76878612716763,1.5813562136728483,,,True
United Kingdom,2011,27,2011-07-04,229,85.72200873362445,57.23144104803494,1.4978132153212267,,,True
United Kingdom,2011,28,2011-07-11,208,65.93259615384615,46.48076923076923,1.4184919321472897,,,True
United Kingdom,2011,29,2011-07-18,229,86.32100436681222,72.13100436681222,1.1967253904831092,,,True
United Kingdom,2011,30,2011-07-25,241,92.20307053941909,64.83402489626556,1.42214016,,,True
United Kingdom,2011,31,2011-08-01,202,96.23316831683168,70.96534653465346,1.3560585978374609,,,True
United Kingdom,2011,32,2011-08-08,186,80.73865591397849,54.25268817204301,1.4881964126449312,,,True
United Kingdom,2011,33,2011-08-15,225,93.3891111111111,56.16,1.6629115226337448,,,True
United Kingdom,2011,34,2011-08-22,238,96.1927731092437,67.0798319327731,1.4340043845912938,,,True
United Kingdom,2011,35,2011-08-30,179,82.12703910614525,55.865921787709496,1.4700739999999999,,,True
United Kingdom,2011,36,2011-09-05,269,84.6171747211896,61.193308550185876,1.3827847639876072,,,True
United Kingdom,2011,37,2011-09-12,277,111.80747292418773,62.74368231046932,1.7819718066743384,,,True
United Kingdom,2011,38,2011-09-19,324,140.81746913580247,74.89814814814815,1.880119503852969,,,True
United Kingdom,2011,39,2011-09-26,324,92.32895061728395,59.71296296296296,1.546212849537396,,,True
United Kingdom,2011,40,2011-10-03,343,126.03160349854227,73.86297376093295,1.7062893230708505,,,True
United Kingdom,2011,41,2011-10-10,301,89.3385049833887,54.0,1.6544167589516425,,,True
United Kingdom,2011,42,2011-10-17,322,116.67903726708074,67.93788819875776,1.717436917169501,,,True
United Kingdom,2011,43,2011-10-24,381,92.35524934383201,59.63779527559055,1.5486026758207905,,,True
United Kingdom,2011,44,2011-10-31,387,105.04992248062015,61.56072351421189,1.706443922095366,,,True
United Kingdom,2011,45,2011-11-07,463,88.64736501079915,55.04103671706263,1.6105685920577621,,,True
United Kingdom,2011,46,2011-11-14,474,80.29162447257384,53.52320675105485,1.500127315727237,,,True
United Kingdom,2011,47,2011-11-21,425,87.75661176470588,47.24941176470588,1.8573059110602061,,,True
United Kingdom,2011,48,2011-11-28,449,81.26563474387528,48.16926503340757,1.6870847974847423,,,True
United Kingdom,2011,49,2011-12-05,369,143.48617886178863,86.04607046070461,1.667550628326667,,,True
Unspecified,2010,3,2010-01-19,1,11.9,2.0,5.95,,,True
Unspecified,2010,4,2010-01-27,1,168.95000000000002,79.0,2.138607594936709,,,True
Unspecified,2010,14,2010-04-06,1,110.9,62.0,1.788709677419355,,,True
Unspecified,2010,28,2010-07-13,2,180.04,88.0,2.045909090909091,,,True
Unspecified,2010,35,2010-09-01,1,127.2,55.0,2.312727272727273,,,True
Unspecified,2010,36,2010-09-12,1,171.55,165.0,1.0396969696969698,,,True
Unspecified,2010,48,2010-11-29,1,87.15,83.0,1.05,,,True
Unspecified,2011,15,2011-04-11,1,47.4,36.0,1.3166666666666667,,,True
Unspecified,2011,19,2011-05-10,1,123.96000000000001,75.0,1.6528,,,True
Unspecified,2011,25,2011-06-20,1,84.66000000000001,30.0,2.8220000000000005,,,True
Unspecified,2011,28,2011-07-14,1,75.8,28.0,2.707142857142857,,,True
Unspecified,2011,30,2011-07-28,2,53.485,47.5,1.126,,,True
Unspecified,2011,34,2011-08-22,2,49.915,20.5,2.434878048780488,,,True
West Indies,2010,34,2010-08-23,1,134.16,106.0,1.2656603773584905,,,True
